#time(us)	value
5.584702e-03	1.005804e+00
5.701643e-03	1.040818e+00
5.821032e-03	9.275059e-01
5.942922e-03	9.106890e-01
6.067363e-03	1.004215e+00
6.194411e-03	1.013183e+00
6.324119e-03	9.905359e-01
6.456542e-03	1.019998e+00
6.591739e-03	9.845909e-01
6.729767e-03	9.888877e-01
6.870684e-03	1.056550e+00
7.014553e-03	1.018865e+00
7.161434e-03	1.015745e+00
7.311391e-03	9.721585e-01
7.464488e-03	9.246561e-01
7.620790e-03	1.058856e+00
7.780366e-03	9.777654e-01
7.943282e-03	9.732638e-01
8.109611e-03	1.066897e+00
8.279422e-03	1.000245e+00
8.452788e-03	1.000549e+00
8.629785e-03	1.011313e+00
8.810489e-03	1.040656e+00
8.994976e-03	9.910357e-01
9.183326e-03	9.653388e-01
9.375620e-03	9.975251e-01
9.571941e-03	9.898963e-01
9.772372e-03	1.058621e+00
9.977001e-03	1.043967e+00
1.018591e-02	1.074478e+00
1.039920e-02	9.982888e-01
1.061696e-02	9.834289e-01
1.083927e-02	9.673455e-01
1.106624e-02	9.319805e-01
1.129796e-02	9.884999e-01
1.153453e-02	1.013675e+00
1.177606e-02	9.527257e-01
1.202264e-02	9.917202e-01
1.227439e-02	1.004754e+00
1.253141e-02	1.068837e+00
1.279381e-02	9.741909e-01
1.306171e-02	9.343990e-01
1.333521e-02	1.041416e+00
1.361445e-02	9.615379e-01
1.389953e-02	1.027736e+00
1.419058e-02	1.047578e+00
1.448772e-02	1.018878e+00
1.479108e-02	1.064369e+00
1.510080e-02	9.621467e-01
1.541700e-02	9.391027e-01
1.573983e-02	1.016208e+00
1.606941e-02	1.124223e+00
1.640590e-02	1.003696e+00
1.674943e-02	9.788282e-01
1.710015e-02	1.068539e+00
1.745822e-02	1.020120e+00
1.782379e-02	1.068873e+00
1.819701e-02	9.903628e-01
1.857804e-02	9.575802e-01
1.896706e-02	9.443539e-01
1.936422e-02	9.545313e-01
1.976970e-02	9.937511e-01
2.018366e-02	9.985927e-01
2.060630e-02	1.025576e+00
2.103778e-02	1.088516e+00
2.147830e-02	1.014483e+00
2.192805e-02	1.005083e+00
2.238721e-02	1.032591e+00
2.285599e-02	1.120031e+00
2.333458e-02	1.029279e+00
2.382319e-02	9.620688e-01
2.432204e-02	1.056914e+00
2.483133e-02	9.286787e-01
2.535129e-02	9.520588e-01
2.588213e-02	1.009315e+00
2.642409e-02	1.012861e+00
2.697739e-02	9.908124e-01
2.754229e-02	9.653358e-01
2.811901e-02	9.584509e-01
2.870781e-02	9.844572e-01
2.930893e-02	1.017780e+00
2.992265e-02	1.020489e+00
3.054921e-02	1.018034e+00
3.118890e-02	9.740706e-01
3.184198e-02	9.904996e-01
3.250873e-02	9.172538e-01
3.318945e-02	9.522264e-01
3.388442e-02	1.043424e+00
3.459394e-02	1.109693e+00
3.531832e-02	9.669631e-01
3.605786e-02	1.060328e+00
3.681290e-02	1.038705e+00
3.758374e-02	1.006764e+00
3.837072e-02	9.135030e-01
3.917419e-02	9.321030e-01
3.999447e-02	9.676354e-01
4.083194e-02	9.999739e-01
4.168694e-02	9.670254e-01
4.255984e-02	9.268772e-01
4.345102e-02	9.641527e-01
4.436086e-02	8.371934e-01
4.528976e-02	1.048566e+00
4.623810e-02	9.629371e-01
4.720630e-02	9.591288e-01
4.819478e-02	9.881383e-01
4.920395e-02	9.235656e-01
5.023426e-02	1.065767e+00
5.128614e-02	1.053521e+00
5.236004e-02	9.916719e-01
5.345644e-02	1.035469e+00
5.457579e-02	8.918507e-01
5.571857e-02	1.037398e+00
5.688529e-02	9.412820e-01
5.807644e-02	1.016810e+00
5.929253e-02	1.017649e+00
6.053409e-02	1.023241e+00
6.180164e-02	9.594647e-01
6.309573e-02	9.934759e-01
6.441693e-02	9.585589e-01
6.576578e-02	9.121640e-01
6.714289e-02	9.639137e-01
6.854882e-02	1.045087e+00
6.998420e-02	1.041645e+00
7.144963e-02	9.735147e-01
7.294575e-02	1.077530e+00
7.447320e-02	9.616860e-01
7.603263e-02	9.550964e-01
7.762471e-02	9.823479e-01
7.925013e-02	8.643925e-01
8.090959e-02	1.025052e+00
8.260379e-02	9.973010e-01
8.433348e-02	9.761570e-01
8.609938e-02	9.545142e-01
8.790225e-02	9.164368e-01
8.974288e-02	1.004324e+00
9.162205e-02	9.434336e-01
9.354057e-02	9.674270e-01
9.549926e-02	1.080419e+00
9.749896e-02	9.965431e-01
9.954054e-02	9.718189e-01
1.016249e-01	9.914885e-01
1.037528e-01	8.616065e-01
1.059254e-01	9.322404e-01
1.081434e-01	9.709598e-01
1.104079e-01	9.719476e-01
1.127197e-01	9.475435e-01
1.150800e-01	8.912220e-01
1.174898e-01	9.204641e-01
1.199499e-01	9.741541e-01
1.224616e-01	9.901998e-01
1.250259e-01	9.764627e-01
1.276439e-01	9.226860e-01
1.303167e-01	9.063384e-01
1.330454e-01	1.000938e+00
1.358313e-01	1.016426e+00
1.386756e-01	1.002797e+00
1.415794e-01	9.485349e-01
1.445440e-01	9.573243e-01
1.475707e-01	1.054510e+00
1.506607e-01	9.661043e-01
1.538155e-01	9.300744e-01
1.570363e-01	9.259966e-01
1.603245e-01	9.985824e-01
1.636817e-01	9.947887e-01
1.671091e-01	9.759926e-01
1.706082e-01	9.038320e-01
1.741807e-01	8.986114e-01
1.778279e-01	9.050458e-01
1.815516e-01	1.038315e+00
1.853532e-01	8.926548e-01
1.892344e-01	9.709994e-01
1.931968e-01	9.291061e-01
1.972423e-01	8.562672e-01
2.013724e-01	8.636464e-01
2.055891e-01	9.835397e-01
2.098940e-01	8.884518e-01
2.142891e-01	9.630159e-01
2.187762e-01	9.645153e-01
2.233572e-01	8.921903e-01
2.280342e-01	9.297781e-01
2.328091e-01	9.081079e-01
2.376840e-01	8.630942e-01
2.426610e-01	9.895308e-01
2.477422e-01	9.366635e-01
2.529298e-01	9.308530e-01
2.582260e-01	9.360370e-01
2.636331e-01	9.180012e-01
2.691535e-01	8.929391e-01
2.747894e-01	9.786657e-01
2.805434e-01	9.054191e-01
2.864178e-01	9.069293e-01
2.924152e-01	9.142218e-01
2.985383e-01	8.823828e-01
3.047895e-01	9.018076e-01
3.111716e-01	9.278531e-01
3.176874e-01	8.925139e-01
3.243396e-01	9.524334e-01
3.311311e-01	1.004468e+00
3.380648e-01	9.562126e-01
3.451437e-01	9.671635e-01
3.523709e-01	9.679028e-01
3.597493e-01	9.207214e-01
3.672823e-01	8.812231e-01
3.749730e-01	8.471416e-01
3.828247e-01	9.823313e-01
3.908409e-01	8.717392e-01
3.990249e-01	8.870657e-01
4.073803e-01	8.063171e-01
4.159106e-01	8.622191e-01
4.246196e-01	9.068892e-01
4.335109e-01	8.907974e-01
4.425884e-01	9.364462e-01
4.518559e-01	9.727986e-01
4.613176e-01	9.842032e-01
4.709773e-01	8.947282e-01
4.808393e-01	9.390581e-01
4.909079e-01	8.459016e-01
5.011872e-01	9.494961e-01
5.116818e-01	8.012207e-01
5.223962e-01	8.784988e-01
5.333349e-01	8.585285e-01
5.445027e-01	8.373811e-01
5.559043e-01	8.515568e-01
5.675446e-01	8.610604e-01
5.794287e-01	8.159712e-01
5.915616e-01	8.554242e-01
6.039486e-01	8.569468e-01
6.165950e-01	8.562141e-01
6.295062e-01	8.426072e-01
6.426877e-01	7.941394e-01
6.561453e-01	8.747145e-01
6.698846e-01	9.026783e-01
6.839116e-01	8.689716e-01
6.982324e-01	7.176161e-01
7.128530e-01	8.421487e-01
7.277798e-01	8.544060e-01
7.430191e-01	8.916493e-01
7.585776e-01	8.461702e-01
7.744618e-01	7.784596e-01
7.906786e-01	8.023430e-01
8.072350e-01	7.937698e-01
8.241381e-01	8.325476e-01
8.413951e-01	8.189298e-01
8.590135e-01	8.564468e-01
8.770008e-01	8.028777e-01
8.953648e-01	7.274089e-01
9.141132e-01	7.901855e-01
9.332543e-01	7.450620e-01
9.527962e-01	7.675540e-01
9.727472e-01	7.667421e-01
9.931160e-01	8.133504e-01
1.013911e+00	8.075767e-01
1.035142e+00	7.788316e-01
1.056818e+00	8.040530e-01
1.078947e+00	8.242184e-01
1.101539e+00	7.021351e-01
1.124605e+00	6.993386e-01
1.148154e+00	8.003058e-01
1.172195e+00	8.164257e-01
1.196741e+00	7.870502e-01
1.221800e+00	7.714279e-01
1.247384e+00	8.055485e-01
1.273503e+00	7.276514e-01
1.300170e+00	7.267957e-01
1.327394e+00	7.257284e-01
1.355189e+00	7.633186e-01
1.383566e+00	7.421349e-01
1.412538e+00	8.609509e-01
1.442115e+00	7.178991e-01
1.472313e+00	7.693680e-01
1.503142e+00	6.911517e-01
1.534617e+00	7.191973e-01
1.566751e+00	7.211462e-01
1.599558e+00	8.052261e-01
1.633052e+00	7.129680e-01
1.667247e+00	7.122634e-01
1.702159e+00	6.454929e-01
1.737801e+00	8.146008e-01
1.774189e+00	8.035732e-01
1.811340e+00	8.230620e-01
1.849269e+00	7.263012e-01
1.887991e+00	7.250340e-01
1.927525e+00	7.230105e-01
1.967886e+00	6.891432e-01
2.009093e+00	7.756105e-01
2.051162e+00	7.369017e-01
2.094112e+00	7.129471e-01
2.137962e+00	7.557514e-01
2.182730e+00	7.457504e-01
2.228435e+00	7.571152e-01
2.275097e+00	7.309851e-01
2.322737e+00	6.739532e-01
2.371374e+00	7.448658e-01
2.421029e+00	6.986051e-01
2.471724e+00	7.716346e-01
2.523481e+00	6.294015e-01
2.576321e+00	6.874592e-01
2.630268e+00	7.386670e-01
2.685344e+00	7.032803e-01
2.741574e+00	7.001852e-01
2.798981e+00	7.007121e-01
2.857591e+00	7.275846e-01
2.917427e+00	7.588343e-01
2.978516e+00	7.128772e-01
3.040885e+00	6.746981e-01
3.104560e+00	7.061805e-01
3.169567e+00	7.292983e-01
3.235937e+00	6.742724e-01
3.303695e+00	7.458772e-01
3.372873e+00	7.522200e-01
3.443499e+00	6.044257e-01
3.515604e+00	6.366154e-01
3.589219e+00	6.653204e-01
3.664376e+00	6.404235e-01
3.741106e+00	7.139302e-01
3.819443e+00	6.474019e-01
3.899420e+00	6.840297e-01
3.981072e+00	6.245254e-01
4.064433e+00	6.456486e-01
4.149540e+00	7.299601e-01
4.236430e+00	7.478959e-01
4.325138e+00	8.013122e-01
4.415704e+00	6.415780e-01
4.508167e+00	5.900721e-01
4.602566e+00	7.627441e-01
4.698941e+00	7.485127e-01
4.797334e+00	7.118217e-01
4.897788e+00	7.005622e-01
5.000345e+00	6.589671e-01
5.105050e+00	6.584407e-01
5.211947e+00	6.624969e-01
5.321083e+00	7.004770e-01
5.432503e+00	6.757991e-01
5.546257e+00	6.563572e-01
5.662393e+00	6.982696e-01
5.780960e+00	7.539133e-01
5.902011e+00	6.697423e-01
6.025596e+00	6.880749e-01
6.151769e+00	7.667163e-01
6.280584e+00	7.060532e-01
6.412096e+00	6.437154e-01
6.546362e+00	6.925620e-01
6.683439e+00	6.627742e-01
6.823387e+00	7.170509e-01
6.966265e+00	6.412358e-01
7.112135e+00	6.666234e-01
7.261060e+00	6.055538e-01
7.413102e+00	6.797913e-01
7.568329e+00	6.395974e-01
7.726806e+00	6.997967e-01
7.888601e+00	6.983070e-01
8.053784e+00	7.191381e-01
8.222426e+00	6.424570e-01
8.394600e+00	7.015212e-01
8.570378e+00	7.265027e-01
8.749838e+00	6.523045e-01
8.933055e+00	7.054121e-01
9.120108e+00	6.363097e-01
9.311079e+00	5.371472e-01
9.506048e+00	7.669231e-01
9.705100e+00	7.291325e-01
9.908319e+00	6.381993e-01
1.011579e+01	7.220482e-01
1.032761e+01	6.973049e-01
1.054387e+01	6.060523e-01
1.076465e+01	6.432959e-01
1.099006e+01	6.146937e-01
1.122018e+01	7.561505e-01
1.145513e+01	6.272414e-01
1.169499e+01	6.398839e-01
1.193988e+01	6.613800e-01
1.218990e+01	6.235064e-01
1.244515e+01	7.095988e-01
1.270574e+01	7.110150e-01
1.297179e+01	6.756517e-01
1.324342e+01	7.333640e-01
1.352073e+01	7.121945e-01
1.380384e+01	6.523327e-01
1.409289e+01	6.879032e-01
1.438799e+01	6.911071e-01
1.468926e+01	6.274013e-01
1.499685e+01	6.473427e-01
1.531087e+01	6.441237e-01
1.563148e+01	6.810928e-01
1.595879e+01	7.054158e-01
1.629296e+01	6.596437e-01
1.663413e+01	6.915555e-01
1.698244e+01	6.101620e-01
1.733804e+01	6.988097e-01
1.770109e+01	6.118504e-01
1.807174e+01	6.420326e-01
1.845015e+01	6.436126e-01
1.883649e+01	6.376080e-01
1.923092e+01	7.671822e-01
1.963360e+01	6.118562e-01
2.004472e+01	6.260653e-01
2.046445e+01	6.494030e-01
2.089296e+01	6.651850e-01
2.133045e+01	6.198665e-01
2.177710e+01	6.694097e-01
2.223310e+01	6.004214e-01
2.269865e+01	6.665756e-01
2.317395e+01	6.260740e-01
2.365920e+01	6.173445e-01
2.415461e+01	6.495426e-01
2.466039e+01	6.323997e-01
2.517677e+01	7.321078e-01
2.570396e+01	5.438755e-01
2.624219e+01	6.750006e-01
2.679168e+01	6.031943e-01
2.735269e+01	6.481810e-01
2.792544e+01	5.770387e-01
2.851018e+01	6.378527e-01
2.910717e+01	6.310979e-01
2.971666e+01	6.073354e-01
3.033891e+01	5.962405e-01
3.097419e+01	6.577023e-01
3.162278e+01	6.403788e-01
3.228494e+01	5.795630e-01
3.296097e+01	5.913941e-01
3.365116e+01	6.962436e-01
3.435579e+01	6.306269e-01
3.507519e+01	5.327448e-01
3.580964e+01	7.178842e-01
3.655948e+01	5.942247e-01
3.732502e+01	6.570423e-01
3.810658e+01	6.205509e-01
3.890451e+01	5.905575e-01
3.971915e+01	5.948202e-01
4.055085e+01	6.062675e-01
4.139997e+01	6.090256e-01
4.226686e+01	5.844982e-01
4.315191e+01	6.780669e-01
4.405549e+01	5.486180e-01
4.497799e+01	5.389809e-01
4.591980e+01	5.712487e-01
4.688134e+01	6.072574e-01
4.786301e+01	5.727929e-01
4.886524e+01	5.945312e-01
4.988845e+01	6.387048e-01
5.093309e+01	5.441849e-01
5.199960e+01	6.119382e-01
5.308844e+01	6.178080e-01
5.420009e+01	5.838100e-01
5.533501e+01	4.778002e-01
5.649370e+01	5.905709e-01
5.767665e+01	5.881486e-01
5.888437e+01	5.604308e-01
6.011737e+01	6.746066e-01
6.137620e+01	5.525864e-01
6.266139e+01	5.414768e-01
6.397348e+01	4.903332e-01
6.531306e+01	6.219517e-01
6.668068e+01	5.917996e-01
6.807694e+01	4.641442e-01
6.950243e+01	5.287703e-01
7.095778e+01	6.168093e-01
7.244360e+01	5.115913e-01
7.396053e+01	5.600450e-01
7.550922e+01	5.024962e-01
7.709035e+01	4.541044e-01
7.870458e+01	5.756511e-01
8.035261e+01	5.556168e-01
8.203515e+01	5.915028e-01
8.375293e+01	4.798231e-01
8.550667e+01	4.887589e-01
8.729714e+01	5.043434e-01
8.912509e+01	6.534747e-01
9.099133e+01	5.524735e-01
9.289664e+01	4.729870e-01
9.484185e+01	5.598714e-01
9.682779e+01	4.987235e-01
9.885531e+01	5.697368e-01
1.009253e+02	4.875483e-01
1.030386e+02	6.511836e-01
1.051962e+02	5.731385e-01
1.073989e+02	5.373252e-01
1.096478e+02	4.257477e-01
1.119438e+02	4.170720e-01
1.142878e+02	4.588078e-01
1.166810e+02	5.413385e-01
1.191242e+02	5.704464e-01
1.216186e+02	5.201007e-01
1.241652e+02	5.018158e-01
1.267652e+02	5.309596e-01
1.294196e+02	4.163260e-01
1.321296e+02	4.630478e-01
1.348963e+02	4.941209e-01
1.377209e+02	5.436905e-01
1.406048e+02	4.848537e-01
1.435489e+02	4.476512e-01
1.465548e+02	4.441976e-01
1.496236e+02	5.102824e-01
1.527566e+02	4.238967e-01
1.559553e+02	4.523546e-01
1.592209e+02	3.977194e-01
1.625549e+02	4.564133e-01
1.659587e+02	4.370259e-01
1.694338e+02	5.346661e-01
1.729816e+02	3.641443e-01
1.766038e+02	4.167086e-01
1.803018e+02	3.880124e-01
1.840772e+02	4.314325e-01
1.879317e+02	3.958417e-01
1.918669e+02	4.532753e-01
1.958845e+02	3.313038e-01
1.999862e+02	4.432928e-01
2.041738e+02	2.994662e-01
2.084491e+02	3.871664e-01
2.128139e+02	3.655229e-01
2.172701e+02	4.695651e-01
2.218196e+02	4.480715e-01
2.264644e+02	4.431759e-01
2.312065e+02	3.743014e-01
2.360478e+02	3.803711e-01
2.409905e+02	4.692497e-01
2.460368e+02	4.402106e-01
2.511886e+02	4.348315e-01
2.564484e+02	4.376508e-01
2.618183e+02	3.794192e-01
2.673006e+02	4.441139e-01
2.728978e+02	4.445892e-01
2.786121e+02	3.494623e-01
2.844461e+02	3.669883e-01
2.904023e+02	4.096944e-01
2.964831e+02	3.945178e-01
3.026913e+02	3.183861e-01
3.090295e+02	4.257400e-01
3.155005e+02	3.833360e-01
3.221069e+02	4.349069e-01
3.288516e+02	4.192869e-01
3.357376e+02	3.863419e-01
3.427678e+02	3.587739e-01
3.499452e+02	3.928735e-01
3.572728e+02	3.957561e-01
3.647539e+02	3.986850e-01
3.723917e+02	3.887326e-01
3.801894e+02	3.396837e-01
3.881504e+02	4.178514e-01
3.962780e+02	3.132810e-01
4.045759e+02	3.708237e-01
4.130475e+02	3.824445e-01
4.216965e+02	3.748764e-01
4.305266e+02	3.484033e-01
4.395416e+02	2.834691e-01
4.487454e+02	3.237801e-01
4.581419e+02	3.884534e-01
4.677351e+02	3.881352e-01
4.775293e+02	3.488819e-01
4.875285e+02	3.928815e-01
4.977371e+02	3.968390e-01
5.081594e+02	3.085980e-01
5.188000e+02	2.993366e-01
5.296634e+02	4.020974e-01
5.407543e+02	3.330275e-01
5.520774e+02	2.763614e-01
5.636377e+02	3.521380e-01
5.754399e+02	4.114284e-01
5.874894e+02	3.609557e-01
5.997911e+02	3.755326e-01
6.123504e+02	3.608290e-01
6.251727e+02	4.014779e-01
6.382635e+02	4.811695e-01
6.516284e+02	3.460019e-01
6.652732e+02	3.639181e-01
6.792036e+02	3.627545e-01
6.934258e+02	2.965585e-01
7.079458e+02	4.420045e-01
7.227698e+02	2.990134e-01
7.379042e+02	2.537748e-01
7.533556e+02	3.318239e-01
7.691304e+02	4.009295e-01
7.852356e+02	4.201391e-01
8.016781e+02	3.341448e-01
8.184648e+02	3.320979e-01
8.356030e+02	3.662092e-01
8.531001e+02	4.318456e-01
8.709636e+02	3.901628e-01
8.892011e+02	3.254942e-01
9.078205e+02	3.305411e-01
9.268298e+02	3.761970e-01
9.462372e+02	4.001860e-01
9.660509e+02	3.932562e-01
9.862795e+02	3.153134e-01
1.006932e+03	2.605469e-01
1.028016e+03	2.648908e-01
1.049542e+03	3.143401e-01
1.071519e+03	3.205137e-01
1.093956e+03	3.334611e-01
1.116863e+03	3.048432e-01
1.140250e+03	2.548800e-01
1.164126e+03	3.156963e-01
1.188502e+03	2.981230e-01
1.213389e+03	2.896949e-01
1.238797e+03	3.180931e-01
1.264736e+03	3.112457e-01
1.291219e+03	3.543172e-01
1.318257e+03	3.284340e-01
1.345860e+03	2.187086e-01
1.374042e+03	2.167963e-01
1.402814e+03	3.106264e-01
1.432188e+03	3.045860e-01
1.462177e+03	2.927675e-01
1.492794e+03	3.280197e-01
1.524053e+03	4.213117e-01
1.555966e+03	3.306128e-01
1.588547e+03	3.212743e-01
1.621810e+03	2.854303e-01
1.655770e+03	3.918487e-01
1.690441e+03	2.285164e-01
1.725838e+03	2.055171e-01
1.761976e+03	2.644570e-01
1.798871e+03	2.908030e-01
1.836538e+03	2.636915e-01
1.874995e+03	2.685085e-01
1.914256e+03	2.987368e-01
1.954339e+03	2.998044e-01
1.995262e+03	2.765686e-01
2.037042e+03	2.773778e-01
2.079697e+03	2.880454e-01
2.123244e+03	3.019162e-01
2.167704e+03	3.150569e-01
2.213095e+03	3.238250e-01
2.259436e+03	2.616735e-01
2.306747e+03	2.730620e-01
2.355049e+03	2.055759e-01
2.404363e+03	1.653764e-01
2.454709e+03	2.606029e-01
2.506109e+03	2.640406e-01
2.558586e+03	2.060850e-01
2.612161e+03	1.942946e-01
2.666859e+03	2.068459e-01
2.722701e+03	2.591343e-01
2.779713e+03	2.661906e-01
2.837919e+03	1.666199e-01
2.897344e+03	2.032433e-01
2.958012e+03	2.634597e-01
3.019952e+03	2.130989e-01
3.083188e+03	1.886895e-01
3.147748e+03	2.499812e-01
3.213661e+03	2.312193e-01
3.280953e+03	1.600735e-01
3.349654e+03	2.311012e-01
3.419794e+03	2.185380e-01
3.491403e+03	1.561038e-01
3.564511e+03	1.879843e-01
3.639150e+03	3.550185e-01
3.715352e+03	1.866532e-01
3.793150e+03	1.817908e-01
3.872576e+03	1.576923e-01
3.953666e+03	2.105269e-01
4.036454e+03	8.187245e-02
4.120975e+03	2.139526e-01
4.207266e+03	2.319549e-01
4.295364e+03	1.820652e-01
4.385307e+03	1.550829e-01
4.477133e+03	2.099732e-01
4.570882e+03	1.836161e-01
4.666594e+03	1.537512e-01
4.764310e+03	2.147827e-01
4.864072e+03	7.051016e-02
4.965923e+03	1.665177e-01
5.069907e+03	8.823104e-02
5.176068e+03	1.551536e-01
5.284453e+03	1.380731e-01
5.395106e+03	1.170626e-01
5.508077e+03	1.950769e-01
5.623413e+03	1.661611e-01
5.741165e+03	1.211562e-01
5.861382e+03	1.383049e-01
5.984116e+03	7.055138e-02
6.109420e+03	8.900568e-02
6.237348e+03	1.132674e-01
6.367955e+03	8.334558e-02
6.501297e+03	1.521179e-01
6.637431e+03	1.737940e-01
6.776415e+03	9.619106e-02
6.918310e+03	1.041422e-01
7.063176e+03	5.785216e-02
7.211075e+03	1.644996e-01
7.362071e+03	4.648908e-02
7.516229e+03	5.942785e-02
7.673615e+03	5.402189e-02
7.834296e+03	9.063036e-02
7.998343e+03	8.054841e-02
8.165824e+03	1.563543e-01
8.336812e+03	-5.017444e-02
8.511380e+03	-3.877366e-02
8.689604e+03	3.920414e-02
8.871560e+03	1.001850e-01
9.057326e+03	3.349987e-02
9.246982e+03	8.455453e-02
9.440609e+03	4.304516e-02
9.638290e+03	6.592161e-02
9.840111e+03	1.589040e-01
1.004616e+04	1.475606e-02
1.025652e+04	7.260194e-02
1.047129e+04	3.056019e-02
1.069055e+04	8.897090e-02
1.091440e+04	1.109165e-02
1.114295e+04	9.147142e-02
1.137627e+04	4.345768e-02
1.161449e+04	-6.830340e-04
1.185769e+04	-9.710337e-03
1.210598e+04	6.836679e-03
1.235947e+04	3.995277e-02
1.261828e+04	1.647075e-02
1.288250e+04	-1.765845e-02
1.315225e+04	1.283975e-02
1.342765e+04	1.880733e-02
1.370882e+04	-6.257420e-02
1.399587e+04	4.665073e-02
1.428894e+04	-2.412940e-02
1.458814e+04	1.865709e-02
1.489361e+04	-5.649148e-02
1.520548e+04	3.162874e-02
1.552387e+04	3.401712e-02
1.584893e+04	-4.257177e-02
1.618080e+04	6.140544e-02
1.651962e+04	5.063495e-02
1.686553e+04	2.656744e-02
1.721869e+04	7.078318e-02
1.757924e+04	-2.427267e-03
1.794734e+04	6.766994e-02
1.832314e+04	7.066665e-02
1.870682e+04	1.300864e-02
1.909853e+04	-4.234445e-02
1.949845e+04	3.849479e-02
1.990673e+04	-1.124611e-04
2.032357e+04	4.322442e-02
2.074914e+04	-2.598085e-02
2.118361e+04	2.553163e-02
2.162719e+04	3.027743e-02
2.208005e+04	-2.069421e-02
2.254239e+04	3.259129e-03
2.301442e+04	-1.397009e-02
2.349633e+04	4.918523e-03
2.398833e+04	3.329853e-02
2.449063e+04	-5.316321e-03
2.500345e+04	2.783495e-02
2.552701e+04	-8.789548e-02
2.606154e+04	-1.540559e-01
2.660725e+04	-6.673711e-02
2.716439e+04	-5.123493e-02
2.773320e+04	1.564261e-02
2.831392e+04	-2.836086e-02
2.890680e+04	9.469542e-02
2.951209e+04	-2.176306e-02
3.013006e+04	1.404335e-02
3.076097e+04	-1.574204e-02
3.140509e+04	-5.569318e-03
3.206269e+04	-3.460689e-02
3.273407e+04	-7.363075e-02
3.341950e+04	-4.095430e-02
3.411929e+04	-8.711416e-03
3.483373e+04	-1.218346e-03
3.556313e+04	-6.344914e-02
3.630781e+04	-6.743470e-02
3.706807e+04	8.632101e-04
3.784426e+04	6.141466e-02
3.863670e+04	-2.781044e-02
3.944573e+04	3.355835e-02
4.027170e+04	-4.278622e-04
4.111497e+04	3.108797e-02
4.197590e+04	-3.897653e-03
4.285485e+04	-1.156425e-01
4.375221e+04	8.738472e-02
4.466836e+04	-1.399626e-02
4.560369e+04	4.499640e-02
4.655861e+04	6.404594e-04
4.753352e+04	-3.351651e-02
4.852885e+04	1.330497e-02
4.954502e+04	-3.062307e-02
5.058247e+04	-3.632237e-02
5.164164e+04	5.641310e-02
5.272299e+04	-4.865273e-02
5.382698e+04	5.836113e-02
5.495409e+04	1.746207e-02
5.610480e+04	1.731282e-02
5.727960e+04	-8.397337e-02
5.847901e+04	3.786578e-02
5.970353e+04	6.708504e-03
6.095369e+04	6.562483e-02
6.223003e+04	2.837817e-02
6.353309e+04	7.921907e-02
6.486344e+04	1.095216e-01
6.622165e+04	-3.544031e-02
6.760830e+04	-3.422667e-02
