#time(us)	value
3.981072e+03	7.853781e-01
4.036454e+03	8.926423e-01
4.092607e+03	8.183263e-01
4.149540e+03	8.167598e-01
4.207266e+03	8.238931e-01
4.265795e+03	7.424099e-01
4.325138e+03	9.198237e-01
4.385307e+03	7.587504e-01
4.446313e+03	8.078663e-01
4.508167e+03	7.473399e-01
4.570882e+03	7.897237e-01
4.634469e+03	8.129876e-01
4.698941e+03	7.408620e-01
4.764310e+03	8.627724e-01
4.830588e+03	9.247272e-01
4.897788e+03	7.971521e-01
4.965923e+03	7.242328e-01
5.035006e+03	7.934933e-01
5.105050e+03	7.604287e-01
5.176068e+03	7.897293e-01
5.248075e+03	8.080525e-01
5.321083e+03	8.891085e-01
5.395106e+03	8.362876e-01
5.470160e+03	8.723687e-01
5.546257e+03	8.313803e-01
5.623413e+03	7.240565e-01
5.701643e+03	7.918060e-01
5.780960e+03	7.497855e-01
5.861382e+03	8.264099e-01
5.942922e+03	7.914727e-01
6.025596e+03	7.862699e-01
6.109420e+03	8.366082e-01
6.194411e+03	9.003887e-01
6.280584e+03	9.223707e-01
6.367955e+03	7.495611e-01
6.456542e+03	8.749493e-01
6.546362e+03	7.802043e-01
6.637431e+03	7.771733e-01
6.729767e+03	7.830076e-01
6.823387e+03	7.871577e-01
6.918310e+03	8.123102e-01
7.014553e+03	8.239246e-01
7.112135e+03	7.893293e-01
7.211075e+03	6.917733e-01
7.311391e+03	7.655228e-01
7.413102e+03	7.611193e-01
7.516229e+03	7.576911e-01
7.620790e+03	8.301195e-01
7.726806e+03	7.930021e-01
7.834296e+03	7.548346e-01
7.943282e+03	9.519949e-01
8.053784e+03	8.170898e-01
8.165824e+03	8.578268e-01
8.279422e+03	7.192742e-01
8.394600e+03	7.706719e-01
8.511380e+03	8.168388e-01
8.629785e+03	7.907243e-01
8.749838e+03	8.059596e-01
8.871560e+03	8.964200e-01
8.994976e+03	9.398320e-01
9.120108e+03	7.340294e-01
9.246982e+03	7.695462e-01
9.375620e+03	8.164029e-01
9.506048e+03	8.307320e-01
9.638290e+03	6.886834e-01
9.772372e+03	7.581304e-01
9.908319e+03	6.968835e-01
1.004616e+04	7.670821e-01
1.018591e+04	7.619751e-01
1.032761e+04	7.848363e-01
1.047129e+04	8.437161e-01
1.061696e+04	8.130257e-01
1.076465e+04	8.417514e-01
1.091440e+04	7.367478e-01
1.106624e+04	7.115945e-01
1.122018e+04	7.983818e-01
1.137627e+04	7.200302e-01
1.153453e+04	8.554896e-01
1.169499e+04	7.613022e-01
1.185769e+04	7.693786e-01
1.202264e+04	6.657253e-01
1.218990e+04	8.244966e-01
1.235947e+04	7.724148e-01
1.253141e+04	7.410679e-01
1.270574e+04	8.138421e-01
1.288250e+04	8.150648e-01
1.306171e+04	7.894989e-01
1.324342e+04	8.437111e-01
1.342765e+04	8.169136e-01
1.361445e+04	7.830986e-01
1.380384e+04	8.101724e-01
1.399587e+04	8.070899e-01
1.419058e+04	7.649091e-01
1.438799e+04	8.421624e-01
1.458814e+04	7.237220e-01
1.479108e+04	7.781486e-01
1.499685e+04	7.744347e-01
1.520548e+04	7.720746e-01
1.541700e+04	6.556896e-01
1.563148e+04	7.425264e-01
1.584893e+04	7.837087e-01
1.606941e+04	7.025355e-01
1.629296e+04	7.670710e-01
1.651962e+04	7.451572e-01
1.674943e+04	7.526165e-01
1.698244e+04	7.851498e-01
1.721869e+04	7.806752e-01
1.745822e+04	6.600459e-01
1.770109e+04	7.867076e-01
1.794734e+04	6.715406e-01
1.819701e+04	6.824413e-01
1.845015e+04	7.221871e-01
1.870682e+04	7.683265e-01
1.896706e+04	8.358646e-01
1.923092e+04	7.437847e-01
1.949845e+04	6.957502e-01
1.976970e+04	7.245525e-01
2.004472e+04	7.243026e-01
2.032357e+04	7.899913e-01
2.060630e+04	6.527696e-01
2.089296e+04	7.565978e-01
2.118361e+04	7.097003e-01
2.147830e+04	7.414084e-01
2.177710e+04	7.615331e-01
2.208005e+04	6.847115e-01
2.238721e+04	7.245318e-01
2.269865e+04	6.629959e-01
2.301442e+04	7.141266e-01
2.333458e+04	8.328721e-01
2.365920e+04	7.643319e-01
2.398833e+04	8.509996e-01
2.432204e+04	7.425923e-01
2.466039e+04	6.738517e-01
2.500345e+04	7.142981e-01
2.535129e+04	6.112159e-01
2.570396e+04	6.762922e-01
2.606154e+04	6.342673e-01
2.642409e+04	7.375137e-01
2.679168e+04	6.546932e-01
2.716439e+04	7.132945e-01
2.754229e+04	7.158040e-01
2.792544e+04	7.440319e-01
2.831392e+04	6.800049e-01
2.870781e+04	6.758825e-01
2.910717e+04	7.778548e-01
2.951209e+04	7.203571e-01
2.992265e+04	7.069499e-01
3.033891e+04	6.431913e-01
3.076097e+04	6.654452e-01
3.118890e+04	7.170556e-01
3.162278e+04	6.579916e-01
3.206269e+04	6.477765e-01
3.250873e+04	6.669690e-01
3.296097e+04	7.404051e-01
3.341950e+04	6.581037e-01
3.388442e+04	6.825303e-01
3.435579e+04	7.143101e-01
3.483373e+04	7.819178e-01
3.531832e+04	6.527989e-01
3.580964e+04	6.684015e-01
3.630781e+04	7.023903e-01
3.681290e+04	7.342826e-01
3.732502e+04	6.695142e-01
3.784426e+04	6.485454e-01
3.837072e+04	6.752852e-01
3.890451e+04	6.430486e-01
3.944573e+04	6.819418e-01
3.999447e+04	7.078281e-01
4.055085e+04	6.176345e-01
4.111497e+04	6.558081e-01
4.168694e+04	7.222404e-01
4.226686e+04	6.369578e-01
4.285485e+04	7.334242e-01
4.345102e+04	6.096632e-01
4.405549e+04	6.278381e-01
4.466836e+04	6.707303e-01
4.528976e+04	6.613972e-01
4.591980e+04	6.852695e-01
4.655861e+04	6.479172e-01
4.720630e+04	6.168320e-01
4.786301e+04	7.692474e-01
4.852885e+04	6.469538e-01
4.920395e+04	6.173585e-01
4.988845e+04	6.930218e-01
5.058247e+04	6.262737e-01
5.128614e+04	6.771418e-01
5.199960e+04	7.071407e-01
5.272299e+04	6.245134e-01
5.345644e+04	6.512858e-01
5.420009e+04	5.906041e-01
5.495409e+04	6.636405e-01
5.571857e+04	6.124575e-01
5.649370e+04	6.696201e-01
5.727960e+04	7.117766e-01
5.807644e+04	8.072943e-01
5.888437e+04	6.795765e-01
5.970353e+04	5.342255e-01
6.053409e+04	7.127094e-01
6.137620e+04	6.761665e-01
6.223003e+04	6.634192e-01
6.309573e+04	6.738561e-01
6.397348e+04	6.308791e-01
6.486344e+04	6.144362e-01
6.576578e+04	6.965248e-01
6.668068e+04	6.366105e-01
6.760830e+04	5.958012e-01
6.854882e+04	6.532156e-01
6.950243e+04	6.567486e-01
7.046931e+04	5.786593e-01
7.144963e+04	5.582595e-01
7.244360e+04	7.165994e-01
7.345139e+04	5.329544e-01
7.447320e+04	7.221721e-01
7.550922e+04	5.363204e-01
7.655966e+04	5.446781e-01
7.762471e+04	6.448075e-01
7.870458e+04	5.888050e-01
7.979947e+04	5.829655e-01
8.090959e+04	6.363860e-01
8.203515e+04	5.932754e-01
8.317638e+04	6.283371e-01
8.433348e+04	5.931756e-01
8.550667e+04	6.439793e-01
8.669619e+04	6.533929e-01
8.790225e+04	5.379670e-01
8.912509e+04	6.317927e-01
9.036495e+04	5.224346e-01
9.162205e+04	6.449918e-01
9.289664e+04	5.688963e-01
9.418896e+04	6.295904e-01
9.549926e+04	5.818377e-01
9.682779e+04	5.456448e-01
9.817479e+04	5.208677e-01
9.954054e+04	6.445652e-01
1.009253e+05	6.324767e-01
1.023293e+05	6.138284e-01
1.037528e+05	5.515739e-01
1.051962e+05	6.263237e-01
1.066596e+05	6.531963e-01
1.081434e+05	6.189728e-01
1.096478e+05	5.169584e-01
1.111732e+05	5.451365e-01
1.127197e+05	6.123691e-01
1.142878e+05	6.119090e-01
1.158777e+05	6.496045e-01
1.174898e+05	6.089814e-01
1.191242e+05	5.749714e-01
1.207814e+05	5.925797e-01
1.224616e+05	5.930572e-01
1.241652e+05	5.123952e-01
1.258925e+05	5.470267e-01
1.276439e+05	6.637320e-01
1.294196e+05	5.956902e-01
1.312200e+05	5.994379e-01
1.330454e+05	5.865153e-01
1.348963e+05	5.565775e-01
1.367729e+05	5.417831e-01
1.386756e+05	5.912505e-01
1.406048e+05	6.726487e-01
1.425608e+05	5.908361e-01
1.445440e+05	5.547231e-01
1.465548e+05	5.270743e-01
1.485936e+05	5.762918e-01
1.506607e+05	6.320914e-01
1.527566e+05	5.423354e-01
1.548817e+05	5.759320e-01
1.570363e+05	5.170802e-01
1.592209e+05	5.754702e-01
1.614359e+05	5.375495e-01
1.636817e+05	5.943076e-01
1.659587e+05	5.924929e-01
1.682674e+05	4.731738e-01
1.706082e+05	5.020481e-01
1.729816e+05	6.044964e-01
1.753881e+05	6.047409e-01
1.778279e+05	5.359190e-01
1.803018e+05	6.275296e-01
1.828100e+05	5.020805e-01
1.853532e+05	5.812722e-01
1.879317e+05	4.809003e-01
1.905461e+05	4.872699e-01
1.931968e+05	5.776844e-01
1.958845e+05	6.033469e-01
1.986095e+05	5.095576e-01
2.013724e+05	5.649177e-01
2.041738e+05	4.728539e-01
2.070141e+05	5.002032e-01
2.098940e+05	5.053830e-01
2.128139e+05	5.364021e-01
2.157744e+05	4.783720e-01
2.187762e+05	4.963346e-01
2.218196e+05	4.838939e-01
2.249055e+05	5.502481e-01
2.280342e+05	5.626031e-01
2.312065e+05	4.650843e-01
2.344229e+05	4.978649e-01
2.376840e+05	5.909572e-01
2.409905e+05	5.385961e-01
2.443431e+05	4.628399e-01
2.477422e+05	5.069369e-01
2.511886e+05	4.708597e-01
2.546830e+05	5.133134e-01
2.582260e+05	4.653661e-01
2.618183e+05	5.468852e-01
2.654606e+05	4.870438e-01
2.691535e+05	5.689323e-01
2.728978e+05	5.585231e-01
2.766942e+05	4.261884e-01
2.805434e+05	6.051745e-01
2.844461e+05	5.491369e-01
2.884032e+05	4.576202e-01
2.924152e+05	4.782108e-01
2.964831e+05	4.559235e-01
3.006076e+05	3.822105e-01
3.047895e+05	4.280685e-01
3.090295e+05	5.001902e-01
3.133286e+05	4.506028e-01
3.176874e+05	5.107019e-01
3.221069e+05	4.685647e-01
3.265878e+05	4.615573e-01
3.311311e+05	4.672142e-01
3.357376e+05	4.672284e-01
3.404082e+05	4.492310e-01
3.451437e+05	4.634596e-01
3.499452e+05	5.614830e-01
3.548134e+05	5.383963e-01
3.597493e+05	4.237105e-01
3.647539e+05	4.103887e-01
3.698282e+05	5.416002e-01
3.749730e+05	4.271393e-01
3.801894e+05	4.300803e-01
3.854784e+05	5.229388e-01
3.908409e+05	4.056094e-01
3.962780e+05	4.909449e-01
4.017908e+05	3.884483e-01
4.073803e+05	4.332179e-01
4.130475e+05	4.929952e-01
4.187936e+05	5.271156e-01
4.246196e+05	4.847919e-01
4.305266e+05	4.332720e-01
4.365158e+05	3.930395e-01
4.425884e+05	4.975612e-01
4.487454e+05	4.815861e-01
4.549881e+05	4.124129e-01
4.613176e+05	4.431969e-01
4.677351e+05	3.570207e-01
4.742420e+05	4.248940e-01
4.808393e+05	4.407203e-01
4.875285e+05	4.433108e-01
4.943107e+05	4.736722e-01
5.011872e+05	4.224957e-01
5.081594e+05	4.528939e-01
5.152286e+05	3.670528e-01
5.223962e+05	4.630452e-01
5.296634e+05	4.013132e-01
5.370318e+05	4.599946e-01
5.445027e+05	3.679204e-01
5.520774e+05	4.469844e-01
5.597576e+05	5.052072e-01
5.675446e+05	5.057301e-01
5.754399e+05	3.966063e-01
5.834451e+05	3.833638e-01
5.915616e+05	4.697790e-01
5.997911e+05	3.474752e-01
6.081350e+05	4.248402e-01
6.165950e+05	4.290547e-01
6.251727e+05	3.610266e-01
6.338697e+05	4.917018e-01
6.426877e+05	4.103687e-01
6.516284e+05	4.240546e-01
6.606934e+05	4.604882e-01
6.698846e+05	3.769298e-01
6.792036e+05	4.226817e-01
6.886523e+05	4.422190e-01
6.982324e+05	4.458901e-01
7.079458e+05	4.667151e-01
7.177943e+05	3.921623e-01
7.277798e+05	3.808569e-01
7.379042e+05	3.327708e-01
7.481695e+05	3.319433e-01
7.585776e+05	3.695733e-01
7.691304e+05	3.710358e-01
7.798301e+05	3.553767e-01
7.906786e+05	3.847974e-01
8.016781e+05	3.763365e-01
8.128305e+05	4.032060e-01
8.241381e+05	3.716054e-01
8.356030e+05	4.060290e-01
8.472274e+05	4.477250e-01
8.590135e+05	4.091136e-01
8.709636e+05	4.657579e-01
8.830799e+05	3.085524e-01
8.953648e+05	3.396248e-01
9.078205e+05	3.151309e-01
9.204496e+05	3.506481e-01
9.332543e+05	3.213515e-01
9.462372e+05	3.609076e-01
9.594006e+05	3.282623e-01
9.727472e+05	3.850008e-01
9.862795e+05	3.311926e-01
1.000000e+06	4.000478e-01
1.013911e+06	3.403777e-01
1.028016e+06	4.478050e-01
1.042317e+06	3.785309e-01
1.056818e+06	3.807200e-01
1.071519e+06	3.892195e-01
1.086426e+06	3.791381e-01
1.101539e+06	3.935952e-01
1.116863e+06	3.405896e-01
1.132400e+06	3.609674e-01
1.148154e+06	3.806956e-01
1.164126e+06	3.611498e-01
1.180321e+06	3.831530e-01
1.196741e+06	3.444135e-01
1.213389e+06	3.680453e-01
1.230269e+06	3.328386e-01
1.247384e+06	3.350493e-01
1.264736e+06	3.291693e-01
1.282331e+06	2.530159e-01
1.300170e+06	2.219691e-01
1.318257e+06	3.140399e-01
1.336596e+06	3.722974e-01
1.355189e+06	3.684491e-01
1.374042e+06	4.166214e-01
1.393157e+06	2.898021e-01
1.412538e+06	3.051023e-01
1.432188e+06	3.232376e-01
1.452112e+06	3.269622e-01
1.472313e+06	2.913321e-01
1.492794e+06	3.586234e-01
1.513561e+06	4.168535e-01
1.534617e+06	3.379783e-01
1.555966e+06	3.289208e-01
1.577611e+06	2.670047e-01
1.599558e+06	2.282427e-01
1.621810e+06	3.924851e-01
1.644372e+06	3.399436e-01
1.667247e+06	3.730513e-01
1.690441e+06	3.183311e-01
1.713957e+06	3.031196e-01
1.737801e+06	3.304287e-01
1.761976e+06	3.184238e-01
1.786488e+06	2.321241e-01
1.811340e+06	4.022041e-01
1.836538e+06	2.893115e-01
1.862087e+06	2.149817e-01
1.887991e+06	2.573859e-01
1.914256e+06	3.162902e-01
1.940886e+06	3.081243e-01
1.967886e+06	3.358002e-01
1.995262e+06	3.142658e-01
2.023019e+06	3.125268e-01
2.051162e+06	3.847013e-01
2.079697e+06	3.056721e-01
2.108628e+06	1.844559e-01
2.137962e+06	2.561607e-01
2.167704e+06	3.549306e-01
2.197860e+06	3.028579e-01
2.228435e+06	3.010197e-01
2.259436e+06	2.947807e-01
2.290868e+06	2.900035e-01
2.322737e+06	2.540407e-01
2.355049e+06	2.756469e-01
2.387811e+06	2.781263e-01
2.421029e+06	2.940450e-01
2.454709e+06	3.088296e-01
2.488857e+06	2.942899e-01
2.523481e+06	2.535169e-01
2.558586e+06	2.307144e-01
2.594179e+06	2.677820e-01
2.630268e+06	2.079368e-01
2.666859e+06	3.199977e-01
2.703958e+06	3.328183e-01
2.741574e+06	2.045358e-01
2.779713e+06	2.826508e-01
2.818383e+06	3.231873e-01
2.857591e+06	3.101444e-01
2.897344e+06	3.199035e-01
2.937650e+06	2.931028e-01
2.978516e+06	2.628339e-01
3.019952e+06	2.566404e-01
3.061963e+06	1.663970e-01
3.104560e+06	3.554779e-01
3.147748e+06	2.777919e-01
3.191538e+06	1.665969e-01
3.235937e+06	2.423287e-01
3.280953e+06	2.129496e-01
3.326596e+06	2.733459e-01
3.372873e+06	3.437581e-01
3.419794e+06	3.727255e-01
3.467369e+06	2.723657e-01
3.515604e+06	2.139414e-01
3.564511e+06	2.746640e-01
3.614099e+06	2.114202e-01
3.664376e+06	2.094293e-01
3.715352e+06	2.539417e-01
3.767038e+06	1.447688e-01
3.819443e+06	2.083828e-01
3.872576e+06	2.604090e-01
3.926449e+06	2.338467e-01
3.981072e+06	3.131696e-01
4.036454e+06	2.563136e-01
4.092607e+06	2.839779e-01
4.149540e+06	2.332359e-01
4.207266e+06	1.908325e-01
4.265795e+06	2.430249e-01
4.325138e+06	2.308742e-01
4.385307e+06	1.788724e-01
4.446313e+06	1.748408e-01
4.508167e+06	2.927151e-01
4.570882e+06	1.708113e-01
4.634469e+06	2.191996e-01
4.698941e+06	2.042613e-01
4.764310e+06	1.900799e-01
4.830588e+06	1.868645e-01
4.897788e+06	1.421743e-01
4.965923e+06	1.773915e-01
5.035006e+06	2.015629e-01
5.105050e+06	1.823941e-01
5.176068e+06	1.618293e-01
5.248075e+06	1.377046e-01
5.321083e+06	1.848243e-01
5.395106e+06	1.872466e-01
5.470160e+06	2.024683e-01
5.546257e+06	1.310723e-01
5.623413e+06	1.964309e-01
5.701643e+06	1.744055e-01
5.780960e+06	1.731322e-01
5.861382e+06	2.542752e-01
5.942922e+06	1.726649e-01
6.025596e+06	2.184904e-01
6.109420e+06	1.530943e-01
6.194411e+06	1.674927e-01
6.280584e+06	2.038671e-02
6.367955e+06	2.479879e-01
6.456542e+06	1.197362e-01
6.546362e+06	1.375578e-01
6.637431e+06	1.502662e-01
6.729767e+06	1.891085e-01
6.823387e+06	2.033476e-01
6.918310e+06	1.793850e-01
7.014553e+06	7.781216e-02
7.112135e+06	2.506541e-01
7.211075e+06	1.261194e-01
7.311391e+06	1.179145e-01
7.413102e+06	2.229236e-01
7.516229e+06	1.244592e-01
7.620790e+06	1.091728e-01
7.726806e+06	2.039679e-01
7.834296e+06	9.306148e-02
7.943282e+06	1.824219e-01
8.053784e+06	5.167558e-02
8.165824e+06	2.335329e-01
8.279422e+06	2.021823e-01
8.394600e+06	1.710907e-01
8.511380e+06	2.237357e-01
8.629785e+06	1.037838e-01
8.749838e+06	2.123646e-01
8.871560e+06	2.016726e-01
8.994976e+06	1.513664e-01
9.120108e+06	1.831389e-01
9.246982e+06	1.295010e-01
9.375620e+06	9.537422e-02
9.506048e+06	1.916247e-01
9.638290e+06	1.064841e-01
9.772372e+06	1.859657e-01
9.908319e+06	2.275087e-01
1.004616e+07	1.492413e-01
1.018591e+07	1.223630e-01
1.032761e+07	1.826301e-01
1.047129e+07	1.722465e-01
1.061696e+07	1.392588e-01
1.076465e+07	1.154363e-01
1.091440e+07	7.190805e-02
1.106624e+07	2.724300e-01
1.122018e+07	9.305580e-02
1.137627e+07	8.639953e-02
1.153453e+07	1.557629e-01
1.169499e+07	1.130635e-01
1.185769e+07	3.258573e-02
1.202264e+07	5.653663e-02
1.218990e+07	6.550913e-02
1.235947e+07	1.006409e-01
1.253141e+07	2.038129e-01
1.270574e+07	1.524471e-01
1.288250e+07	1.887537e-01
1.306171e+07	1.158523e-01
1.324342e+07	8.989454e-02
1.342765e+07	1.614102e-01
1.361445e+07	1.396819e-01
1.380384e+07	7.219307e-02
1.399587e+07	1.767169e-01
1.419058e+07	5.879082e-02
1.438799e+07	1.053164e-01
1.458814e+07	1.792832e-01
1.479108e+07	1.969737e-01
1.499685e+07	1.778821e-01
1.520548e+07	1.001533e-01
1.541700e+07	4.598753e-02
1.563148e+07	1.127430e-01
1.584893e+07	1.480957e-01
1.606941e+07	8.687039e-02
1.629296e+07	4.811741e-02
1.651962e+07	8.850350e-02
1.674943e+07	-2.811099e-02
1.698244e+07	1.323649e-01
1.721869e+07	-6.062170e-03
1.745822e+07	2.008275e-01
1.770109e+07	1.277171e-01
1.794734e+07	3.927454e-02
1.819701e+07	5.874109e-02
1.845015e+07	2.796661e-02
1.870682e+07	2.781273e-02
1.896706e+07	3.042301e-02
1.923092e+07	7.108134e-02
1.949845e+07	5.986133e-02
1.976970e+07	1.386601e-01
2.004472e+07	6.485769e-02
2.032357e+07	7.397872e-02
2.060630e+07	5.595060e-02
2.089296e+07	1.520426e-01
2.118361e+07	3.840058e-02
2.147830e+07	2.498374e-02
2.177710e+07	1.438902e-01
2.208005e+07	4.408508e-02
2.238721e+07	1.429438e-01
2.269865e+07	5.899095e-02
2.301442e+07	2.078907e-02
2.333458e+07	7.640102e-02
2.365920e+07	1.001463e-01
2.398833e+07	-9.795430e-04
2.432204e+07	1.340168e-01
2.466039e+07	1.687873e-01
2.500345e+07	2.456455e-02
2.535129e+07	8.035569e-02
2.570396e+07	7.803812e-03
2.606154e+07	7.514171e-02
2.642409e+07	1.393590e-01
2.679168e+07	1.057109e-01
2.716439e+07	1.199572e-02
2.754229e+07	-1.537851e-02
2.792544e+07	-5.817529e-02
2.831392e+07	6.909524e-02
2.870781e+07	6.166268e-02
2.910717e+07	1.209664e-01
2.951209e+07	1.941862e-02
2.992265e+07	8.387434e-02
3.033891e+07	1.258824e-01
3.076097e+07	2.699015e-02
3.118890e+07	1.071006e-01
3.162278e+07	3.575337e-02
3.206269e+07	9.571299e-02
3.250873e+07	7.225376e-02
3.296097e+07	8.112362e-02
3.341950e+07	1.251948e-01
3.388442e+07	1.415224e-01
3.435579e+07	2.291432e-02
3.483373e+07	-4.241970e-02
3.531832e+07	8.328736e-02
3.580964e+07	7.951949e-02
3.630781e+07	6.785139e-02
3.681290e+07	1.205653e-01
3.732502e+07	-3.045350e-02
3.784426e+07	3.489194e-02
3.837072e+07	7.639284e-02
3.890451e+07	9.283494e-02
3.944573e+07	6.696916e-02
3.999447e+07	6.493743e-02
4.055085e+07	7.195302e-02
4.111497e+07	7.504842e-02
4.168694e+07	1.253674e-01
4.226686e+07	6.541076e-02
4.285485e+07	1.184743e-01
4.345102e+07	2.370266e-02
4.405549e+07	1.540103e-01
4.466836e+07	7.867737e-02
4.528976e+07	6.521853e-02
4.591980e+07	8.577190e-02
4.655861e+07	1.248461e-01
4.720630e+07	5.427056e-02
4.786301e+07	3.049886e-02
4.852885e+07	1.075597e-01
4.920395e+07	5.630273e-02
4.988845e+07	9.862926e-02
5.058247e+07	1.323052e-01
5.128614e+07	2.299853e-02
5.199960e+07	-6.064732e-02
5.272299e+07	5.523520e-02
5.345644e+07	7.551460e-02
5.420009e+07	8.054227e-03
5.495409e+07	7.114767e-02
5.571857e+07	5.292792e-02
5.649370e+07	6.890718e-02
5.727960e+07	8.801917e-02
5.807644e+07	4.334999e-02
5.888437e+07	6.588507e-02
5.970353e+07	3.691372e-02
6.053409e+07	-1.411150e-02
6.137620e+07	8.396586e-02
6.223003e+07	-9.845818e-03
6.309573e+07	-4.191412e-03
6.397348e+07	-2.761536e-02
6.486344e+07	-4.173430e-02
6.576578e+07	8.077626e-02
6.668068e+07	6.305021e-02
6.760830e+07	-1.753147e-02
6.854882e+07	1.249805e-02
6.950243e+07	3.708911e-02
7.046931e+07	2.349054e-02
7.144963e+07	7.451756e-02
7.244360e+07	4.344777e-02
7.345139e+07	-5.368373e-02
7.447320e+07	-4.060313e-02
7.550922e+07	1.347776e-01
7.655966e+07	8.534480e-02
7.762471e+07	5.404715e-02
7.870458e+07	6.117516e-02
7.979947e+07	1.062981e-01
8.090959e+07	-2.021796e-02
8.203515e+07	-2.209823e-03
8.317638e+07	-1.585089e-02
8.433348e+07	1.681140e-02
8.550667e+07	6.856543e-02
8.669619e+07	4.692079e-04
8.790225e+07	5.106855e-02
8.912509e+07	5.104689e-02
9.036495e+07	-1.691647e-02
9.162205e+07	2.941719e-02
9.289664e+07	-6.446544e-02
9.418896e+07	-5.258813e-02
9.549926e+07	-2.084719e-02
9.682779e+07	1.010917e-01
9.817479e+07	2.857078e-02
9.954054e+07	2.627851e-03
1.009253e+08	8.948764e-03
1.023293e+08	-1.529105e-02
1.037528e+08	5.551166e-02
1.051962e+08	-1.071402e-01
1.066596e+08	-8.512827e-02
1.081434e+08	9.514845e-02
1.096478e+08	-2.678146e-02
1.111732e+08	5.348786e-03
1.127197e+08	5.513584e-03
1.142878e+08	7.637543e-02
1.158777e+08	2.123753e-02
1.174898e+08	1.034697e-01
1.191242e+08	-3.408820e-02
1.207814e+08	6.202441e-02
1.224616e+08	-8.178420e-03
1.241652e+08	1.259610e-01
1.258925e+08	-1.121205e-02
1.276439e+08	-3.298393e-03
1.294196e+08	-3.236838e-02
1.312200e+08	7.021869e-03
1.330454e+08	5.397314e-02
1.348963e+08	-4.208371e-02
1.367729e+08	-4.980154e-02
1.386756e+08	2.228736e-02
1.406048e+08	-3.521492e-02
1.425608e+08	4.202983e-05
1.445440e+08	2.546600e-02
1.465548e+08	-3.258229e-02
1.485936e+08	-4.436210e-02
1.506607e+08	-3.046847e-02
1.527566e+08	5.949328e-02
1.548817e+08	-4.444489e-02
1.570363e+08	-1.652015e-02
1.592209e+08	3.762614e-02
1.614359e+08	6.698026e-02
1.636817e+08	-4.332255e-02
1.659587e+08	9.437907e-03
