#time(us)	value
7.620790e+03	9.394573e-01
7.726806e+03	9.163708e-01
7.834296e+03	9.482974e-01
7.943282e+03	9.392689e-01
8.053784e+03	9.176874e-01
8.165824e+03	9.258557e-01
8.279422e+03	9.288983e-01
8.394600e+03	9.164597e-01
8.511380e+03	8.985337e-01
8.629785e+03	9.672069e-01
8.749838e+03	8.947808e-01
8.871560e+03	8.853498e-01
8.994976e+03	8.697002e-01
9.120108e+03	8.871920e-01
9.246982e+03	9.299068e-01
9.375620e+03	9.361444e-01
9.506048e+03	8.731638e-01
9.638290e+03	9.489295e-01
9.772372e+03	8.912800e-01
9.908319e+03	8.607871e-01
1.004616e+04	8.652215e-01
1.018591e+04	8.962399e-01
1.032761e+04	8.610064e-01
1.047129e+04	9.063623e-01
1.061696e+04	9.040622e-01
1.076465e+04	9.213380e-01
1.091440e+04	8.578211e-01
1.106624e+04	9.542945e-01
1.122018e+04	8.619526e-01
1.137627e+04	9.146688e-01
1.153453e+04	8.906587e-01
1.169499e+04	8.559224e-01
1.185769e+04	9.158444e-01
1.202264e+04	9.945069e-01
1.218990e+04	9.136721e-01
1.235947e+04	8.806321e-01
1.253141e+04	8.675828e-01
1.270574e+04	8.833149e-01
1.288250e+04	8.635872e-01
1.306171e+04	8.551905e-01
1.324342e+04	8.890752e-01
1.342765e+04	9.084849e-01
1.361445e+04	9.204214e-01
1.380384e+04	9.012388e-01
1.399587e+04	9.481623e-01
1.419058e+04	8.154313e-01
1.438799e+04	8.741016e-01
1.458814e+04	7.676137e-01
1.479108e+04	8.051123e-01
1.499685e+04	9.342867e-01
1.520548e+04	9.188884e-01
1.541700e+04	8.519011e-01
1.563148e+04	7.980551e-01
1.584893e+04	7.913700e-01
1.606941e+04	8.952838e-01
1.629296e+04	8.723189e-01
1.651962e+04	8.908115e-01
1.674943e+04	8.178248e-01
1.698244e+04	7.790070e-01
1.721869e+04	8.891619e-01
1.745822e+04	8.382492e-01
1.770109e+04	9.293027e-01
1.794734e+04	8.890460e-01
1.819701e+04	8.764229e-01
1.845015e+04	9.090195e-01
1.870682e+04	8.745087e-01
1.896706e+04	8.382402e-01
1.923092e+04	8.728915e-01
1.949845e+04	8.285858e-01
1.976970e+04	9.194315e-01
2.004472e+04	8.736374e-01
2.032357e+04	9.079302e-01
2.060630e+04	8.911947e-01
2.089296e+04	8.182508e-01
2.118361e+04	8.621596e-01
2.147830e+04	8.925597e-01
2.177710e+04	8.622892e-01
2.208005e+04	8.663438e-01
2.238721e+04	8.179438e-01
2.269865e+04	8.672585e-01
2.301442e+04	8.285222e-01
2.333458e+04	8.445851e-01
2.365920e+04	8.876423e-01
2.398833e+04	9.172389e-01
2.432204e+04	7.890889e-01
2.466039e+04	7.604508e-01
2.500345e+04	9.342276e-01
2.535129e+04	7.882896e-01
2.570396e+04	9.717365e-01
2.606154e+04	8.963187e-01
2.642409e+04	8.213805e-01
2.679168e+04	8.786896e-01
2.716439e+04	7.942174e-01
2.754229e+04	7.729765e-01
2.792544e+04	7.885037e-01
2.831392e+04	8.391777e-01
2.870781e+04	8.478047e-01
2.910717e+04	9.161264e-01
2.951209e+04	8.599931e-01
2.992265e+04	9.074574e-01
3.033891e+04	8.377991e-01
3.076097e+04	8.799290e-01
3.118890e+04	8.200975e-01
3.162278e+04	9.466813e-01
3.206269e+04	8.434272e-01
3.250873e+04	8.092655e-01
3.296097e+04	8.339251e-01
3.341950e+04	8.292176e-01
3.388442e+04	7.812002e-01
3.435579e+04	8.960765e-01
3.483373e+04	8.812742e-01
3.531832e+04	8.304473e-01
3.580964e+04	8.238452e-01
3.630781e+04	8.304812e-01
3.681290e+04	7.975347e-01
3.732502e+04	8.852252e-01
3.784426e+04	7.934883e-01
3.837072e+04	8.267032e-01
3.890451e+04	8.298722e-01
3.944573e+04	7.955459e-01
3.999447e+04	7.968601e-01
4.055085e+04	7.879371e-01
4.111497e+04	7.954914e-01
4.168694e+04	6.904559e-01
4.226686e+04	7.940056e-01
4.285485e+04	7.679228e-01
4.345102e+04	8.211016e-01
4.405549e+04	8.650518e-01
4.466836e+04	7.782281e-01
4.528976e+04	7.548644e-01
4.591980e+04	8.419521e-01
4.655861e+04	7.610027e-01
4.720630e+04	7.346573e-01
4.786301e+04	7.562415e-01
4.852885e+04	7.299894e-01
4.920395e+04	7.904070e-01
4.988845e+04	7.935435e-01
5.058247e+04	8.359697e-01
5.128614e+04	8.171026e-01
5.199960e+04	7.226827e-01
5.272299e+04	8.079703e-01
5.345644e+04	7.768777e-01
5.420009e+04	7.405491e-01
5.495409e+04	7.760943e-01
5.571857e+04	7.845619e-01
5.649370e+04	7.673084e-01
5.727960e+04	7.874519e-01
5.807644e+04	8.450324e-01
5.888437e+04	8.264198e-01
5.970353e+04	8.837919e-01
6.053409e+04	8.579621e-01
6.137620e+04	7.855604e-01
6.223003e+04	7.519480e-01
6.309573e+04	7.944003e-01
6.397348e+04	7.299819e-01
6.486344e+04	8.924338e-01
6.576578e+04	8.018875e-01
6.668068e+04	7.889598e-01
6.760830e+04	8.017569e-01
6.854882e+04	7.570220e-01
6.950243e+04	7.622604e-01
7.046931e+04	7.888976e-01
7.144963e+04	7.285047e-01
7.244360e+04	8.064549e-01
7.345139e+04	6.816339e-01
7.447320e+04	7.907803e-01
7.550922e+04	7.114003e-01
7.655966e+04	7.541280e-01
7.762471e+04	7.589051e-01
7.870458e+04	7.321042e-01
7.979947e+04	8.377148e-01
8.090959e+04	7.327036e-01
8.203515e+04	8.308651e-01
8.317638e+04	7.049514e-01
8.433348e+04	6.420060e-01
8.550667e+04	6.965868e-01
8.669619e+04	6.856267e-01
8.790225e+04	7.493774e-01
8.912509e+04	6.838800e-01
9.036495e+04	7.354767e-01
9.162205e+04	8.266510e-01
9.289664e+04	7.339568e-01
9.418896e+04	7.545670e-01
9.549926e+04	7.319382e-01
9.682779e+04	7.177005e-01
9.817479e+04	7.736518e-01
9.954054e+04	6.483451e-01
1.009253e+05	6.361537e-01
1.023293e+05	7.703052e-01
1.037528e+05	7.169685e-01
1.051962e+05	7.116676e-01
1.066596e+05	6.997811e-01
1.081434e+05	7.257500e-01
1.096478e+05	7.031289e-01
1.111732e+05	6.800803e-01
1.127197e+05	6.443606e-01
1.142878e+05	7.626150e-01
1.158777e+05	6.983748e-01
1.174898e+05	7.521938e-01
1.191242e+05	6.413027e-01
1.207814e+05	7.501010e-01
1.224616e+05	7.161089e-01
1.241652e+05	7.216602e-01
1.258925e+05	6.193933e-01
1.276439e+05	6.749037e-01
1.294196e+05	6.654312e-01
1.312200e+05	7.360650e-01
1.330454e+05	6.782103e-01
1.348963e+05	7.542636e-01
1.367729e+05	6.493126e-01
1.386756e+05	6.540626e-01
1.406048e+05	6.305677e-01
1.425608e+05	6.540629e-01
1.445440e+05	7.733176e-01
1.465548e+05	6.685612e-01
1.485936e+05	7.370383e-01
1.506607e+05	6.866030e-01
1.527566e+05	6.646622e-01
1.548817e+05	7.076236e-01
1.570363e+05	7.589950e-01
1.592209e+05	7.540940e-01
1.614359e+05	6.806389e-01
1.636817e+05	6.371824e-01
1.659587e+05	7.140302e-01
1.682674e+05	6.809503e-01
1.706082e+05	6.699455e-01
1.729816e+05	6.540416e-01
1.753881e+05	6.283333e-01
1.778279e+05	6.444549e-01
1.803018e+05	6.358749e-01
1.828100e+05	7.665755e-01
1.853532e+05	5.544984e-01
1.879317e+05	6.417607e-01
1.905461e+05	6.154590e-01
1.931968e+05	7.133878e-01
1.958845e+05	6.216268e-01
1.986095e+05	6.225105e-01
2.013724e+05	5.667475e-01
2.041738e+05	6.517000e-01
2.070141e+05	6.367806e-01
2.098940e+05	6.400202e-01
2.128139e+05	6.033470e-01
2.157744e+05	6.229692e-01
2.187762e+05	6.369419e-01
2.218196e+05	6.485076e-01
2.249055e+05	7.202828e-01
2.280342e+05	5.981160e-01
2.312065e+05	5.762823e-01
2.344229e+05	6.401358e-01
2.376840e+05	6.986580e-01
2.409905e+05	5.955642e-01
2.443431e+05	6.578617e-01
2.477422e+05	6.583313e-01
2.511886e+05	6.071356e-01
2.546830e+05	5.287689e-01
2.582260e+05	5.875597e-01
2.618183e+05	5.537817e-01
2.654606e+05	6.021127e-01
2.691535e+05	6.088625e-01
2.728978e+05	5.836234e-01
2.766942e+05	6.107324e-01
2.805434e+05	6.286213e-01
2.844461e+05	5.295484e-01
2.884032e+05	5.594674e-01
2.924152e+05	5.576813e-01
2.964831e+05	5.149030e-01
3.006076e+05	6.128993e-01
3.047895e+05	6.061824e-01
3.090295e+05	5.773110e-01
3.133286e+05	5.464935e-01
3.176874e+05	5.941139e-01
3.221069e+05	5.973834e-01
3.265878e+05	5.582285e-01
3.311311e+05	5.330610e-01
3.357376e+05	5.219416e-01
3.404082e+05	5.397734e-01
3.451437e+05	5.700283e-01
3.499452e+05	6.015585e-01
3.548134e+05	6.768771e-01
3.597493e+05	6.080047e-01
3.647539e+05	5.685762e-01
3.698282e+05	5.796962e-01
3.749730e+05	5.442759e-01
3.801894e+05	5.096563e-01
3.854784e+05	5.105855e-01
3.908409e+05	4.949151e-01
3.962780e+05	5.471861e-01
4.017908e+05	5.878872e-01
4.073803e+05	5.227314e-01
4.130475e+05	4.568167e-01
4.187936e+05	4.689581e-01
4.246196e+05	4.197803e-01
4.305266e+05	5.394747e-01
4.365158e+05	5.723986e-01
4.425884e+05	5.517488e-01
4.487454e+05	4.656514e-01
4.549881e+05	5.014232e-01
4.613176e+05	6.193171e-01
4.677351e+05	5.198425e-01
4.742420e+05	5.612852e-01
4.808393e+05	5.241171e-01
4.875285e+05	4.619235e-01
4.943107e+05	5.042391e-01
5.011872e+05	4.571878e-01
5.081594e+05	5.458258e-01
5.152286e+05	5.114229e-01
5.223962e+05	4.939172e-01
5.296634e+05	5.228065e-01
5.370318e+05	5.135656e-01
5.445027e+05	5.065832e-01
5.520774e+05	5.646419e-01
5.597576e+05	4.631245e-01
5.675446e+05	5.107126e-01
5.754399e+05	4.799809e-01
5.834451e+05	4.027671e-01
5.915616e+05	3.758161e-01
5.997911e+05	4.634578e-01
6.081350e+05	4.098734e-01
6.165950e+05	4.773350e-01
6.251727e+05	4.210034e-01
6.338697e+05	3.992215e-01
6.426877e+05	3.875025e-01
6.516284e+05	4.597160e-01
6.606934e+05	4.960856e-01
6.698846e+05	4.139616e-01
6.792036e+05	4.155583e-01
6.886523e+05	3.826104e-01
6.982324e+05	4.115231e-01
7.079458e+05	4.334027e-01
7.177943e+05	3.553671e-01
7.277798e+05	4.180827e-01
7.379042e+05	2.711542e-01
7.481695e+05	3.648561e-01
7.585776e+05	4.049959e-01
7.691304e+05	5.157874e-01
7.798301e+05	3.623623e-01
7.906786e+05	5.141819e-01
8.016781e+05	3.839857e-01
8.128305e+05	4.303368e-01
8.241381e+05	4.364003e-01
8.356030e+05	3.181270e-01
8.472274e+05	3.674238e-01
8.590135e+05	3.876276e-01
8.709636e+05	3.266070e-01
8.830799e+05	4.086386e-01
8.953648e+05	4.086909e-01
9.078205e+05	3.092453e-01
9.204496e+05	3.991377e-01
9.332543e+05	2.843998e-01
9.462372e+05	3.109250e-01
9.594006e+05	4.485123e-01
9.727472e+05	3.486257e-01
9.862795e+05	3.286933e-01
1.000000e+06	3.971627e-01
1.013911e+06	3.552878e-01
1.028016e+06	4.392503e-01
1.042317e+06	4.283694e-01
1.056818e+06	4.427306e-01
1.071519e+06	2.806272e-01
1.086426e+06	4.106750e-01
1.101539e+06	3.874723e-01
1.116863e+06	3.749937e-01
1.132400e+06	2.991590e-01
1.148154e+06	3.755744e-01
1.164126e+06	3.092559e-01
1.180321e+06	3.259908e-01
1.196741e+06	3.716067e-01
1.213389e+06	3.276930e-01
1.230269e+06	3.725646e-01
1.247384e+06	3.198818e-01
1.264736e+06	3.397994e-01
1.282331e+06	2.413961e-01
1.300170e+06	2.878369e-01
1.318257e+06	3.265883e-01
1.336596e+06	3.101130e-01
1.355189e+06	2.964252e-01
1.374042e+06	2.560231e-01
1.393157e+06	2.529770e-01
1.412538e+06	3.065958e-01
1.432188e+06	2.574450e-01
1.452112e+06	3.452344e-01
1.472313e+06	2.961243e-01
1.492794e+06	3.635968e-01
1.513561e+06	3.646194e-01
1.534617e+06	2.334159e-01
1.555966e+06	2.118396e-01
1.577611e+06	3.524459e-01
1.599558e+06	2.910581e-01
1.621810e+06	3.565431e-01
1.644372e+06	2.175891e-01
1.667247e+06	2.502399e-01
1.690441e+06	3.671654e-01
1.713957e+06	2.546630e-01
1.737801e+06	2.162961e-01
1.761976e+06	3.488509e-01
1.786488e+06	1.094407e-01
1.811340e+06	2.399320e-01
1.836538e+06	2.222850e-01
1.862087e+06	3.032900e-01
1.887991e+06	2.717406e-01
1.914256e+06	2.759041e-01
1.940886e+06	2.246387e-01
1.967886e+06	2.068132e-01
1.995262e+06	3.145705e-01
2.023019e+06	2.916804e-01
2.051162e+06	2.163744e-01
2.079697e+06	2.776289e-01
2.108628e+06	2.529306e-01
2.137962e+06	1.920470e-01
2.167704e+06	2.214820e-01
2.197860e+06	1.818495e-01
2.228435e+06	1.825501e-01
2.259436e+06	2.432779e-01
2.290868e+06	2.817646e-01
2.322737e+06	2.330446e-01
2.355049e+06	2.182013e-01
2.387811e+06	2.288093e-01
2.421029e+06	1.750364e-01
2.454709e+06	2.482801e-01
2.488857e+06	1.909252e-01
2.523481e+06	7.605584e-02
2.558586e+06	2.814092e-01
2.594179e+06	2.436291e-01
2.630268e+06	1.396506e-01
2.666859e+06	2.782373e-01
2.703958e+06	1.745844e-01
2.741574e+06	2.477632e-01
2.779713e+06	2.266227e-01
2.818383e+06	1.769460e-01
2.857591e+06	2.005765e-01
2.897344e+06	2.658182e-01
2.937650e+06	8.291176e-02
2.978516e+06	2.006453e-01
3.019952e+06	7.404868e-02
3.061963e+06	1.314386e-01
3.104560e+06	1.616740e-01
3.147748e+06	9.866333e-02
3.191538e+06	2.076059e-01
3.235937e+06	1.736438e-01
3.280953e+06	8.621168e-02
3.326596e+06	1.559340e-01
3.372873e+06	1.962949e-01
3.419794e+06	1.846930e-01
3.467369e+06	2.114840e-01
3.515604e+06	1.013473e-01
3.564511e+06	2.197225e-01
3.614099e+06	8.822021e-02
3.664376e+06	1.830660e-01
3.715352e+06	1.471950e-01
3.767038e+06	2.218940e-01
3.819443e+06	2.194330e-01
3.872576e+06	1.210867e-01
3.926449e+06	9.923666e-02
3.981072e+06	1.540377e-01
4.036454e+06	2.177059e-01
4.092607e+06	1.559315e-01
4.149540e+06	8.520914e-02
4.207266e+06	2.173773e-01
4.265795e+06	5.012461e-02
4.325138e+06	1.324585e-01
4.385307e+06	4.044171e-02
4.446313e+06	4.474322e-02
4.508167e+06	1.806889e-01
4.570882e+06	7.082266e-02
4.634469e+06	1.285182e-01
4.698941e+06	1.913486e-01
4.764310e+06	1.142936e-01
4.830588e+06	7.002368e-02
4.897788e+06	5.590321e-02
4.965923e+06	1.054068e-01
5.035006e+06	1.313763e-01
5.105050e+06	1.073083e-01
5.176068e+06	1.319231e-01
5.248075e+06	8.779870e-02
5.321083e+06	1.352276e-01
5.395106e+06	1.833738e-01
5.470160e+06	5.637569e-02
5.546257e+06	1.496958e-01
5.623413e+06	2.047233e-02
5.701643e+06	1.068184e-01
5.780960e+06	1.052668e-01
5.861382e+06	8.974475e-02
5.942922e+06	3.768936e-02
6.025596e+06	1.602768e-01
6.109420e+06	1.205897e-01
6.194411e+06	9.805912e-02
6.280584e+06	1.323596e-01
6.367955e+06	1.523646e-01
6.456542e+06	6.137137e-02
6.546362e+06	1.339873e-01
6.637431e+06	5.858254e-02
6.729767e+06	1.064773e-01
6.823387e+06	6.147295e-02
6.918310e+06	9.972092e-02
7.014553e+06	3.686764e-02
7.112135e+06	1.112145e-02
7.211075e+06	1.154120e-01
7.311391e+06	8.732327e-02
7.413102e+06	1.398858e-01
7.516229e+06	1.376052e-01
7.620790e+06	4.344487e-02
7.726806e+06	3.149538e-03
7.834296e+06	9.279258e-02
7.943282e+06	3.238534e-02
8.053784e+06	5.165712e-02
8.165824e+06	1.392551e-02
8.279422e+06	5.991709e-02
8.394600e+06	-1.403703e-03
8.511380e+06	2.071485e-01
8.629785e+06	9.723501e-02
8.749838e+06	5.286923e-02
8.871560e+06	3.181298e-02
8.994976e+06	7.229291e-02
9.120108e+06	2.385216e-02
9.246982e+06	3.530194e-02
9.375620e+06	9.715680e-02
9.506048e+06	1.146953e-01
9.638290e+06	-2.234154e-02
9.772372e+06	1.179407e-01
9.908319e+06	6.809536e-02
1.004616e+07	-3.357415e-02
1.018591e+07	1.951633e-02
1.032761e+07	3.418995e-02
1.047129e+07	1.137018e-03
1.061696e+07	8.038832e-02
1.076465e+07	-3.964520e-03
1.091440e+07	4.855936e-02
1.106624e+07	-2.023725e-03
1.122018e+07	4.738532e-02
1.137627e+07	9.069747e-02
1.153453e+07	-1.616002e-03
1.169499e+07	7.317068e-02
1.185769e+07	2.822224e-02
1.202264e+07	3.296930e-02
1.218990e+07	6.997487e-02
1.235947e+07	7.860584e-03
1.253141e+07	1.079638e-01
1.270574e+07	1.199688e-01
1.288250e+07	-8.200565e-03
1.306171e+07	3.041074e-02
1.324342e+07	2.763388e-02
1.342765e+07	-1.604123e-02
1.361445e+07	-9.944910e-03
1.380384e+07	-5.170130e-02
1.399587e+07	6.012001e-03
1.419058e+07	2.752262e-03
1.438799e+07	-2.952594e-02
1.458814e+07	-3.788101e-02
1.479108e+07	4.510271e-02
1.499685e+07	5.609516e-04
1.520548e+07	-2.085668e-02
1.541700e+07	3.022296e-02
1.563148e+07	-5.546161e-02
1.584893e+07	-1.923665e-02
1.606941e+07	1.067754e-02
1.629296e+07	6.211187e-03
1.651962e+07	4.190936e-02
1.674943e+07	-3.361646e-02
1.698244e+07	9.081525e-04
1.721869e+07	4.173848e-02
1.745822e+07	3.066056e-02
1.770109e+07	1.661680e-02
1.794734e+07	1.291407e-02
1.819701e+07	9.422778e-02
1.845015e+07	4.685219e-02
1.870682e+07	-4.965673e-02
1.896706e+07	4.235709e-03
1.923092e+07	7.048556e-03
1.949845e+07	-3.025090e-03
1.976970e+07	3.058553e-02
2.004472e+07	3.913162e-02
2.032357e+07	-3.307675e-02
2.060630e+07	4.530223e-02
2.089296e+07	-1.389467e-02
2.118361e+07	-8.299554e-03
2.147830e+07	1.618663e-02
2.177710e+07	5.647672e-02
2.208005e+07	1.248227e-04
2.238721e+07	-8.736164e-02
2.269865e+07	3.901618e-02
2.301442e+07	4.881696e-02
2.333458e+07	1.183074e-02
2.365920e+07	6.580548e-03
2.398833e+07	1.415211e-02
2.432204e+07	5.240558e-02
2.466039e+07	5.843042e-03
2.500345e+07	-1.069647e-03
2.535129e+07	1.698250e-02
2.570396e+07	-1.771667e-02
2.606154e+07	2.030848e-03
2.642409e+07	-9.255486e-02
2.679168e+07	2.351537e-03
2.716439e+07	6.275238e-02
2.754229e+07	1.128681e-01
2.792544e+07	-1.244622e-02
2.831392e+07	-8.976714e-02
2.870781e+07	-1.261965e-01
2.910717e+07	3.861293e-02
2.951209e+07	3.736705e-02
2.992265e+07	1.143455e-02
3.033891e+07	-2.611897e-02
3.076097e+07	-7.104408e-03
3.118890e+07	-5.402023e-02
3.162278e+07	-5.594177e-02
3.206269e+07	1.477529e-01
3.250873e+07	-5.243642e-02
3.296097e+07	7.224852e-03
3.341950e+07	-4.053968e-03
3.388442e+07	-4.043419e-02
3.435579e+07	-1.066607e-01
3.483373e+07	-3.887084e-02
3.531832e+07	-1.630033e-02
3.580964e+07	2.742661e-02
3.630781e+07	3.095084e-02
3.681290e+07	1.771820e-02
3.732502e+07	2.324452e-02
3.784426e+07	4.451674e-02
3.837072e+07	1.945782e-02
3.890451e+07	-5.802098e-02
3.944573e+07	3.953196e-02
3.999447e+07	6.695625e-02
4.055085e+07	6.640884e-03
4.111497e+07	6.195508e-02
4.168694e+07	-1.822174e-03
4.226686e+07	-1.850365e-02
4.285485e+07	2.023562e-02
4.345102e+07	-2.007141e-02
4.405549e+07	-6.408678e-02
4.466836e+07	-2.030158e-02
4.528976e+07	7.270339e-02
4.591980e+07	6.241296e-02
4.655861e+07	2.758493e-02
4.720630e+07	2.050407e-02
4.786301e+07	-1.726960e-02
4.852885e+07	8.726143e-03
4.920395e+07	6.283938e-03
4.988845e+07	1.144913e-02
5.058247e+07	-1.180793e-01
5.128614e+07	-4.869396e-02
5.199960e+07	2.862128e-02
5.272299e+07	7.511471e-03
5.345644e+07	-1.685433e-02
5.420009e+07	1.691213e-02
5.495409e+07	-2.509573e-02
5.571857e+07	3.629298e-02
5.649370e+07	-5.805729e-02
5.727960e+07	4.503409e-02
5.807644e+07	2.996175e-03
5.888437e+07	-1.669801e-02
5.970353e+07	5.364749e-02
6.053409e+07	-5.373030e-02
6.137620e+07	-3.502531e-02
6.223003e+07	-1.877481e-02
6.309573e+07	-4.072590e-02
6.397348e+07	-4.715208e-02
6.486344e+07	8.238689e-02
6.576578e+07	-8.906973e-02
6.668068e+07	-2.370505e-02
6.760830e+07	1.695576e-02
6.854882e+07	-9.693619e-03
6.950243e+07	-4.347610e-02
7.046931e+07	2.704273e-02
7.144963e+07	6.620586e-02
7.244360e+07	-3.310501e-02
7.345139e+07	3.995613e-02
7.447320e+07	3.136424e-02
7.550922e+07	-6.387892e-02
7.655966e+07	-1.290579e-02
7.762471e+07	-1.227728e-02
7.870458e+07	1.642969e-02
7.979947e+07	-7.955920e-02
8.090959e+07	4.566213e-02
8.203515e+07	-7.149373e-03
8.317638e+07	-4.001196e-02
8.433348e+07	-3.239973e-02
8.550667e+07	-3.204841e-02
8.669619e+07	1.514542e-02
8.790225e+07	-8.393246e-02
8.912509e+07	5.219756e-02
9.036495e+07	-5.915235e-03
9.162205e+07	-2.805220e-02
9.289664e+07	1.319144e-02
9.418896e+07	-8.896345e-02
9.549926e+07	8.238878e-02
9.682779e+07	-5.580237e-02
9.817479e+07	1.102071e-02
9.954054e+07	-2.258712e-02
1.009253e+08	1.052224e-02
1.023293e+08	-9.432404e-03
1.037528e+08	-2.082341e-02
1.051962e+08	5.382826e-02
1.066596e+08	5.347051e-03
1.081434e+08	-4.872864e-02
1.096478e+08	-1.638951e-02
1.111732e+08	-1.631538e-02
1.127197e+08	3.608045e-03
1.142878e+08	-3.524363e-02
1.158777e+08	7.128621e-03
1.174898e+08	6.510773e-02
1.191242e+08	4.261327e-02
1.207814e+08	-5.262005e-02
1.224616e+08	-2.568530e-02
1.241652e+08	-2.924984e-02
1.258925e+08	5.047045e-03
1.276439e+08	4.644800e-02
1.294196e+08	-9.699688e-04
1.312200e+08	-3.136803e-02
1.330454e+08	-6.047347e-02
1.348963e+08	-4.351919e-02
1.367729e+08	-5.339758e-02
1.386756e+08	1.040235e-01
1.406048e+08	3.631351e-02
1.425608e+08	4.648853e-02
1.445440e+08	-1.654089e-02
1.465548e+08	5.930021e-02
1.485936e+08	1.630742e-02
1.506607e+08	4.753706e-03
1.527566e+08	-1.922693e-02
1.548817e+08	1.380955e-02
1.570363e+08	1.014535e-02
1.592209e+08	-3.504655e-02
