#time(us)	value
7.128530e-01	8.435949e-01
7.277798e-01	8.439337e-01
7.430191e-01	8.414316e-01
7.585776e-01	8.362306e-01
7.744618e-01	8.352007e-01
7.906786e-01	8.349188e-01
8.072350e-01	8.303586e-01
8.241381e-01	8.305539e-01
8.413951e-01	8.287147e-01
8.590135e-01	8.236334e-01
8.770008e-01	8.220633e-01
8.953648e-01	8.198540e-01
9.141132e-01	8.183765e-01
9.332543e-01	8.153392e-01
9.527962e-01	8.133234e-01
9.727472e-01	8.110204e-01
9.931160e-01	8.104784e-01
1.013911e+00	8.058071e-01
1.035142e+00	8.040784e-01
1.056818e+00	8.005179e-01
1.078947e+00	7.982955e-01
1.101539e+00	7.960304e-01
1.124605e+00	7.942359e-01
1.148154e+00	7.918911e-01
1.172195e+00	7.887736e-01
1.196741e+00	7.871383e-01
1.221800e+00	7.840980e-01
1.247384e+00	7.822167e-01
1.273503e+00	7.802391e-01
1.300170e+00	7.780731e-01
1.327394e+00	7.753165e-01
1.355189e+00	7.725457e-01
1.383566e+00	7.694680e-01
1.412538e+00	7.666104e-01
1.442115e+00	7.672338e-01
1.472313e+00	7.634493e-01
1.503142e+00	7.615572e-01
1.534617e+00	7.589942e-01
1.566751e+00	7.575877e-01
1.599558e+00	7.571322e-01
1.633052e+00	7.536502e-01
1.667247e+00	7.500457e-01
1.702159e+00	7.493439e-01
1.737801e+00	7.478381e-01
1.774189e+00	7.446785e-01
1.811340e+00	7.427766e-01
1.849269e+00	7.386084e-01
1.887991e+00	7.390314e-01
1.927525e+00	7.379163e-01
1.967886e+00	7.341565e-01
2.009093e+00	7.341052e-01
2.051162e+00	7.320910e-01
2.094112e+00	7.307595e-01
2.137962e+00	7.281342e-01
2.182730e+00	7.284325e-01
2.228435e+00	7.251753e-01
2.275097e+00	7.251174e-01
2.322737e+00	7.210546e-01
2.371374e+00	7.207872e-01
2.421029e+00	7.182980e-01
2.471724e+00	7.174265e-01
2.523481e+00	7.157163e-01
2.576321e+00	7.140794e-01
2.630268e+00	7.137871e-01
2.685344e+00	7.118788e-01
2.741574e+00	7.133673e-01
2.798981e+00	7.103350e-01
2.857591e+00	7.092150e-01
2.917427e+00	7.066456e-01
2.978516e+00	7.064174e-01
3.040885e+00	7.051714e-01
3.104560e+00	7.052873e-01
3.169567e+00	7.035237e-01
3.235937e+00	7.021208e-01
3.303695e+00	6.995613e-01
3.372873e+00	6.987516e-01
3.443499e+00	6.983980e-01
3.515604e+00	6.977253e-01
3.589219e+00	6.985185e-01
3.664376e+00	6.953341e-01
3.741106e+00	6.955990e-01
3.819443e+00	6.958331e-01
3.899420e+00	6.937059e-01
3.981072e+00	6.931229e-01
4.064433e+00	6.938690e-01
4.149540e+00	6.925474e-01
4.236430e+00	6.900135e-01
4.325138e+00	6.903449e-01
4.415704e+00	6.908965e-01
4.508167e+00	6.907560e-01
4.602566e+00	6.875319e-01
4.698941e+00	6.869327e-01
4.797334e+00	6.894075e-01
4.897788e+00	6.883404e-01
5.000345e+00	6.861218e-01
5.105050e+00	6.862308e-01
5.211947e+00	6.865478e-01
5.321083e+00	6.870161e-01
5.432503e+00	6.848926e-01
5.546257e+00	6.845774e-01
5.662393e+00	6.841222e-01
5.780960e+00	6.839673e-01
5.902011e+00	6.827977e-01
6.025596e+00	6.838833e-01
6.151769e+00	6.843717e-01
6.280584e+00	6.813361e-01
6.412096e+00	6.797102e-01
6.546362e+00	6.806638e-01
6.683439e+00	6.803769e-01
6.823387e+00	6.798560e-01
6.966265e+00	6.804652e-01
7.112135e+00	6.799651e-01
7.261060e+00	6.787024e-01
7.413102e+00	6.782938e-01
7.568329e+00	6.783651e-01
7.726806e+00	6.771384e-01
7.888601e+00	6.762349e-01
8.053784e+00	6.766367e-01
8.222426e+00	6.751309e-01
8.394600e+00	6.762071e-01
8.570378e+00	6.761841e-01
8.749838e+00	6.724160e-01
8.933055e+00	6.735284e-01
9.120108e+00	6.715416e-01
9.311079e+00	6.707538e-01
9.506048e+00	6.729183e-01
9.705100e+00	6.712875e-01
9.908319e+00	6.725442e-01
1.011579e+01	6.706176e-01
1.032761e+01	6.710161e-01
1.054387e+01	6.682938e-01
1.076465e+01	6.666578e-01
1.099006e+01	6.679661e-01
1.122018e+01	6.686683e-01
1.145513e+01	6.672796e-01
1.169499e+01	6.653860e-01
1.193988e+01	6.664942e-01
1.218990e+01	6.650285e-01
1.244515e+01	6.630050e-01
1.270574e+01	6.635443e-01
1.297179e+01	6.631789e-01
1.324342e+01	6.626407e-01
1.352073e+01	6.598180e-01
1.380384e+01	6.604954e-01
1.409289e+01	6.575943e-01
1.438799e+01	6.560003e-01
1.468926e+01	6.587976e-01
1.499685e+01	6.569683e-01
1.531087e+01	6.591283e-01
1.563148e+01	6.569595e-01
1.595879e+01	6.553074e-01
1.629296e+01	6.518968e-01
1.663413e+01	6.516906e-01
1.698244e+01	6.530612e-01
1.733804e+01	6.507667e-01
1.770109e+01	6.503978e-01
1.807174e+01	6.479974e-01
1.845015e+01	6.464664e-01
1.883649e+01	6.474685e-01
1.923092e+01	6.455123e-01
1.963360e+01	6.448811e-01
2.004472e+01	6.458961e-01
2.046445e+01	6.429417e-01
2.089296e+01	6.427430e-01
2.133045e+01	6.413038e-01
2.177710e+01	6.408037e-01
2.223310e+01	6.391602e-01
2.269865e+01	6.378142e-01
2.317395e+01	6.358305e-01
2.365920e+01	6.341770e-01
2.415461e+01	6.336451e-01
2.466039e+01	6.323278e-01
2.517677e+01	6.331680e-01
2.570396e+01	6.299008e-01
2.624219e+01	6.297012e-01
2.679168e+01	6.290565e-01
2.735269e+01	6.253896e-01
2.792544e+01	6.231798e-01
2.851018e+01	6.225970e-01
2.910717e+01	6.208429e-01
2.971666e+01	6.210838e-01
3.033891e+01	6.183440e-01
3.097419e+01	6.162705e-01
3.162278e+01	6.171828e-01
3.228494e+01	6.153931e-01
3.296097e+01	6.120444e-01
3.365116e+01	6.131936e-01
3.435579e+01	6.123488e-01
3.507519e+01	6.101796e-01
3.580964e+01	6.069342e-01
3.655948e+01	6.059614e-01
3.732502e+01	6.043594e-01
3.810658e+01	6.024210e-01
3.890451e+01	5.992057e-01
3.971915e+01	5.989339e-01
4.055085e+01	5.961522e-01
4.139997e+01	5.970500e-01
4.226686e+01	5.943363e-01
4.315191e+01	5.910985e-01
4.405549e+01	5.889815e-01
4.497799e+01	5.877671e-01
4.591980e+01	5.868299e-01
4.688134e+01	5.831629e-01
4.786301e+01	5.837851e-01
4.886524e+01	5.801150e-01
4.988845e+01	5.776560e-01
5.093309e+01	5.771103e-01
5.199960e+01	5.743877e-01
5.308844e+01	5.711619e-01
5.420009e+01	5.697760e-01
5.533501e+01	5.677338e-01
5.649370e+01	5.635183e-01
5.767665e+01	5.633784e-01
5.888437e+01	5.623318e-01
6.011737e+01	5.615339e-01
6.137620e+01	5.592723e-01
6.266139e+01	5.566857e-01
6.397348e+01	5.540863e-01
6.531306e+01	5.514885e-01
6.668068e+01	5.491214e-01
6.807694e+01	5.465022e-01
6.950243e+01	5.433387e-01
7.095778e+01	5.411378e-01
7.244360e+01	5.403913e-01
7.396053e+01	5.371040e-01
7.550922e+01	5.354407e-01
7.709035e+01	5.325465e-01
7.870458e+01	5.313286e-01
8.035261e+01	5.277843e-01
8.203515e+01	5.279736e-01
8.375293e+01	5.230183e-01
8.550667e+01	5.222327e-01
8.729714e+01	5.186732e-01
8.912509e+01	5.159542e-01
9.099133e+01	5.138269e-01
9.289664e+01	5.102717e-01
9.484185e+01	5.077190e-01
9.682779e+01	5.056924e-01
9.885531e+01	5.023974e-01
1.009253e+02	5.014670e-01
1.030386e+02	4.982840e-01
1.051962e+02	4.986457e-01
1.073989e+02	4.950514e-01
1.096478e+02	4.910576e-01
1.119438e+02	4.880563e-01
1.142878e+02	4.882258e-01
1.166810e+02	4.856920e-01
1.191242e+02	4.819108e-01
1.216186e+02	4.796766e-01
1.241652e+02	4.767041e-01
1.267652e+02	4.756019e-01
1.294196e+02	4.726590e-01
1.321296e+02	4.693592e-01
1.348963e+02	4.672300e-01
1.377209e+02	4.653562e-01
1.406048e+02	4.610143e-01
1.435489e+02	4.593777e-01
1.465548e+02	4.566404e-01
1.496236e+02	4.554292e-01
1.527566e+02	4.538791e-01
1.559553e+02	4.492217e-01
1.592209e+02	4.487374e-01
1.625549e+02	4.450898e-01
1.659587e+02	4.441858e-01
1.694338e+02	4.402905e-01
1.729816e+02	4.386266e-01
1.766038e+02	4.385844e-01
1.803018e+02	4.379312e-01
1.840772e+02	4.335352e-01
1.879317e+02	4.321790e-01
1.918669e+02	4.289405e-01
1.958845e+02	4.258735e-01
1.999862e+02	4.249365e-01
2.041738e+02	4.221165e-01
2.084491e+02	4.228482e-01
2.128139e+02	4.195475e-01
2.172701e+02	4.164712e-01
2.218196e+02	4.163919e-01
2.264644e+02	4.150280e-01
2.312065e+02	4.131000e-01
2.360478e+02	4.095148e-01
2.409905e+02	4.072896e-01
2.460368e+02	4.053120e-01
2.511886e+02	4.061393e-01
2.564484e+02	4.036963e-01
2.618183e+02	4.010350e-01
2.673006e+02	4.001447e-01
2.728978e+02	3.968555e-01
2.786121e+02	3.978097e-01
2.844461e+02	3.944226e-01
2.904023e+02	3.929602e-01
2.964831e+02	3.947603e-01
3.026913e+02	3.917226e-01
3.090295e+02	3.895757e-01
3.155005e+02	3.864848e-01
3.221069e+02	3.868059e-01
3.288516e+02	3.882692e-01
3.357376e+02	3.838095e-01
3.427678e+02	3.831480e-01
3.499452e+02	3.832586e-01
3.572728e+02	3.790477e-01
3.647539e+02	3.803205e-01
3.723917e+02	3.768999e-01
3.801894e+02	3.772908e-01
3.881504e+02	3.770372e-01
3.962780e+02	3.744170e-01
4.045759e+02	3.721866e-01
4.130475e+02	3.716746e-01
4.216965e+02	3.726692e-01
4.305266e+02	3.711409e-01
4.395416e+02	3.689592e-01
4.487454e+02	3.682900e-01
4.581419e+02	3.679748e-01
4.677351e+02	3.661830e-01
4.775293e+02	3.673670e-01
4.875285e+02	3.636743e-01
4.977371e+02	3.647371e-01
5.081594e+02	3.629398e-01
5.188000e+02	3.616935e-01
5.296634e+02	3.604496e-01
5.407543e+02	3.605972e-01
5.520774e+02	3.594174e-01
5.636377e+02	3.587946e-01
5.754399e+02	3.601134e-01
5.874894e+02	3.568841e-01
5.997911e+02	3.551573e-01
6.123504e+02	3.539102e-01
6.251727e+02	3.545929e-01
6.382635e+02	3.509638e-01
6.516284e+02	3.523231e-01
6.652732e+02	3.499626e-01
6.792036e+02	3.507138e-01
6.934258e+02	3.478048e-01
7.079458e+02	3.481651e-01
7.227698e+02	3.460923e-01
7.379042e+02	3.462600e-01
7.533556e+02	3.450002e-01
7.691304e+02	3.410500e-01
7.852356e+02	3.410538e-01
8.016781e+02	3.421253e-01
8.184648e+02	3.394344e-01
8.356030e+02	3.392044e-01
8.531001e+02	3.375037e-01
8.709636e+02	3.357700e-01
8.892011e+02	3.352361e-01
9.078205e+02	3.333060e-01
9.268298e+02	3.325590e-01
9.462372e+02	3.319745e-01
9.660509e+02	3.289217e-01
9.862795e+02	3.282871e-01
1.006932e+03	3.263588e-01
1.028016e+03	3.255624e-01
1.049542e+03	3.260521e-01
1.071519e+03	3.225108e-01
1.093956e+03	3.201868e-01
1.116863e+03	3.194307e-01
1.140250e+03	3.185817e-01
1.164126e+03	3.167240e-01
1.188502e+03	3.146174e-01
1.213389e+03	3.157269e-01
1.238797e+03	3.133947e-01
1.264736e+03	3.121576e-01
1.291219e+03	3.088388e-01
1.318257e+03	3.069622e-01
1.345860e+03	3.070419e-01
1.374042e+03	3.037266e-01
1.402814e+03	3.027910e-01
1.432188e+03	2.991787e-01
1.462177e+03	2.993154e-01
1.492794e+03	2.977702e-01
1.524053e+03	2.946975e-01
1.555966e+03	2.924814e-01
1.588547e+03	2.912802e-01
1.621810e+03	2.896908e-01
1.655770e+03	2.886149e-01
1.690441e+03	2.836041e-01
1.725838e+03	2.828444e-01
1.761976e+03	2.795078e-01
1.798871e+03	2.795745e-01
1.836538e+03	2.777298e-01
1.874995e+03	2.745598e-01
1.914256e+03	2.721609e-01
1.954339e+03	2.710179e-01
1.995262e+03	2.690335e-01
2.037042e+03	2.662047e-01
2.079697e+03	2.642851e-01
2.123244e+03	2.615100e-01
2.167704e+03	2.607219e-01
2.213095e+03	2.567167e-01
2.259436e+03	2.525527e-01
2.306747e+03	2.512920e-01
2.355049e+03	2.511338e-01
2.404363e+03	2.481944e-01
2.454709e+03	2.444217e-01
2.506109e+03	2.411079e-01
2.558586e+03	2.394708e-01
2.612161e+03	2.382353e-01
2.666859e+03	2.357736e-01
2.722701e+03	2.331637e-01
2.779713e+03	2.295479e-01
2.837919e+03	2.255346e-01
2.897344e+03	2.243412e-01
2.958012e+03	2.220278e-01
3.019952e+03	2.188086e-01
3.083188e+03	2.146441e-01
3.147748e+03	2.144683e-01
3.213661e+03	2.099772e-01
3.280953e+03	2.100582e-01
3.349654e+03	2.052359e-01
3.419794e+03	2.010880e-01
3.491403e+03	2.000757e-01
3.564511e+03	1.955444e-01
3.639150e+03	1.925360e-01
3.715352e+03	1.895800e-01
3.793150e+03	1.872377e-01
3.872576e+03	1.830403e-01
3.953666e+03	1.818678e-01
4.036454e+03	1.787204e-01
4.120975e+03	1.740141e-01
4.207266e+03	1.729133e-01
4.295364e+03	1.702291e-01
4.385307e+03	1.660642e-01
4.477133e+03	1.626365e-01
4.570882e+03	1.607623e-01
4.666594e+03	1.581239e-01
4.764310e+03	1.553535e-01
4.864072e+03	1.508038e-01
4.965923e+03	1.485319e-01
5.069907e+03	1.442502e-01
5.176068e+03	1.424158e-01
5.284453e+03	1.393107e-01
5.395106e+03	1.365234e-01
5.508077e+03	1.322750e-01
5.623413e+03	1.304878e-01
5.741165e+03	1.281968e-01
5.861382e+03	1.250258e-01
5.984116e+03	1.199334e-01
6.109420e+03	1.188708e-01
6.237348e+03	1.156500e-01
6.367955e+03	1.108286e-01
6.501297e+03	1.086527e-01
6.637431e+03	1.071178e-01
6.776415e+03	1.019480e-01
6.918310e+03	9.963174e-02
7.063176e+03	9.700801e-02
7.211075e+03	9.548913e-02
7.362071e+03	9.037329e-02
7.516229e+03	8.879897e-02
7.673615e+03	8.574449e-02
7.834296e+03	8.303710e-02
7.998343e+03	8.061065e-02
8.165824e+03	7.767219e-02
8.336812e+03	7.532845e-02
8.511380e+03	7.374053e-02
8.689604e+03	7.002298e-02
8.871560e+03	6.773110e-02
9.057326e+03	6.458371e-02
9.246982e+03	6.385496e-02
9.440609e+03	6.007892e-02
9.638290e+03	5.742601e-02
9.840111e+03	5.566149e-02
1.004616e+04	5.295669e-02
1.025652e+04	5.192213e-02
1.047129e+04	4.741681e-02
1.069055e+04	4.758084e-02
1.091440e+04	4.477073e-02
1.114295e+04	4.254628e-02
1.137627e+04	3.972838e-02
1.161449e+04	3.891136e-02
1.185769e+04	3.820409e-02
1.210598e+04	3.649273e-02
1.235947e+04	3.324530e-02
1.261828e+04	3.008776e-02
1.288250e+04	2.833955e-02
1.315225e+04	2.804777e-02
1.342765e+04	2.902408e-02
1.370882e+04	2.412853e-02
1.399587e+04	2.478289e-02
1.428894e+04	2.392489e-02
1.458814e+04	2.023313e-02
1.489361e+04	1.943521e-02
1.520548e+04	1.971136e-02
1.552387e+04	1.808312e-02
1.584893e+04	1.812129e-02
1.618080e+04	1.655454e-02
1.651962e+04	1.478308e-02
1.686553e+04	1.452431e-02
1.721869e+04	1.318621e-02
1.757924e+04	1.249734e-02
1.794734e+04	1.111112e-02
1.832314e+04	9.923269e-03
1.870682e+04	8.805302e-03
1.909853e+04	1.016771e-02
1.949845e+04	8.723371e-03
1.990673e+04	8.770761e-03
2.032357e+04	6.337601e-03
2.074914e+04	4.616032e-03
2.118361e+04	5.743951e-03
2.162719e+04	4.860846e-03
2.208005e+04	5.518105e-03
2.254239e+04	3.991955e-03
2.301442e+04	5.723718e-03
2.349633e+04	6.038972e-03
2.398833e+04	4.816669e-03
2.449063e+04	2.560568e-03
2.500345e+04	2.019983e-03
2.552701e+04	3.149843e-03
2.606154e+04	2.506349e-03
2.660725e+04	2.389423e-03
2.716439e+04	2.329763e-03
2.773320e+04	4.689635e-04
2.831392e+04	1.818193e-03
2.890680e+04	1.457655e-03
2.951209e+04	9.641257e-05
3.013006e+04	1.783320e-03
3.076097e+04	8.740565e-04
3.140509e+04	6.361719e-04
3.206269e+04	1.394860e-03
3.273407e+04	1.113019e-03
3.341950e+04	-1.278805e-03
3.411929e+04	6.511972e-04
3.483373e+04	-1.406859e-03
3.556313e+04	2.081261e-03
3.630781e+04	1.407636e-03
3.706807e+04	-1.552700e-03
3.784426e+04	-3.484461e-04
3.863670e+04	-3.493098e-04
3.944573e+04	3.491594e-04
4.027170e+04	2.090549e-03
4.111497e+04	-3.304876e-04
4.197590e+04	-9.827264e-04
4.285485e+04	7.722483e-04
4.375221e+04	1.314500e-03
4.466836e+04	1.621155e-04
4.560369e+04	-5.477554e-04
4.655861e+04	-3.858050e-04
4.753352e+04	-1.044448e-03
4.852885e+04	5.929748e-04
4.954502e+04	-1.672283e-03
5.058247e+04	-1.286999e-04
5.164164e+04	-7.813221e-04
5.272299e+04	-1.579116e-03
5.382698e+04	1.084100e-03
5.495409e+04	5.219998e-04
5.610480e+04	1.576172e-04
5.727960e+04	-3.424119e-04
5.847901e+04	-1.588176e-03
5.970353e+04	-1.176983e-04
6.095369e+04	-3.076179e-04
6.223003e+04	9.624441e-04
6.353309e+04	-4.292522e-04
6.486344e+04	-4.695643e-04
6.622165e+04	1.842257e-03
6.760830e+04	2.083988e-03
6.902398e+04	1.202371e-03
