#time(us)	value
1.202264e-02	9.882212e-01
1.227439e-02	9.946304e-01
1.253141e-02	9.999206e-01
1.279381e-02	1.004238e+00
1.306171e-02	9.972889e-01
1.333521e-02	1.004129e+00
1.361445e-02	9.835988e-01
1.389953e-02	9.929457e-01
1.419058e-02	9.927501e-01
1.448772e-02	9.883603e-01
1.479108e-02	9.929875e-01
1.510080e-02	9.981519e-01
1.541700e-02	9.956997e-01
1.573983e-02	9.995913e-01
1.606941e-02	9.957527e-01
1.640590e-02	9.932559e-01
1.674943e-02	9.988808e-01
1.710015e-02	1.000778e+00
1.745822e-02	9.927261e-01
1.782379e-02	1.000136e+00
1.819701e-02	9.916238e-01
1.857804e-02	1.002648e+00
1.896706e-02	9.949867e-01
1.936422e-02	1.001506e+00
1.976970e-02	9.942013e-01
2.018366e-02	9.999575e-01
2.060630e-02	9.969156e-01
2.103778e-02	9.970956e-01
2.147830e-02	9.952495e-01
2.192805e-02	9.956835e-01
2.238721e-02	9.958981e-01
2.285599e-02	9.964798e-01
2.333458e-02	9.903374e-01
2.382319e-02	9.960699e-01
2.432204e-02	9.852133e-01
2.483133e-02	9.949237e-01
2.535129e-02	9.978848e-01
2.588213e-02	9.938757e-01
2.642409e-02	9.947669e-01
2.697739e-02	9.865622e-01
2.754229e-02	9.903809e-01
2.811901e-02	9.967236e-01
2.870781e-02	9.963249e-01
2.930893e-02	9.829718e-01
2.992265e-02	9.891700e-01
3.054921e-02	9.861600e-01
3.118890e-02	9.906632e-01
3.184198e-02	9.941192e-01
3.250873e-02	9.948673e-01
3.318945e-02	9.877946e-01
3.388442e-02	9.855078e-01
3.459394e-02	9.874207e-01
3.531832e-02	9.912040e-01
3.605786e-02	9.887252e-01
3.681290e-02	9.897748e-01
3.758374e-02	9.857444e-01
3.837072e-02	9.933427e-01
3.917419e-02	9.922351e-01
3.999447e-02	9.852132e-01
4.083194e-02	9.852446e-01
4.168694e-02	9.782619e-01
4.255984e-02	9.964579e-01
4.345102e-02	9.827044e-01
4.436086e-02	9.821148e-01
4.528976e-02	9.931912e-01
4.623810e-02	9.850464e-01
4.720630e-02	9.868537e-01
4.819478e-02	9.915837e-01
4.920395e-02	9.878677e-01
5.023426e-02	9.775600e-01
5.128614e-02	9.855777e-01
5.236004e-02	9.863059e-01
5.345644e-02	9.903074e-01
5.457579e-02	9.850397e-01
5.571857e-02	9.836908e-01
5.688529e-02	9.935653e-01
5.807644e-02	9.857452e-01
5.929253e-02	9.890012e-01
6.053409e-02	9.827439e-01
6.180164e-02	9.824923e-01
6.309573e-02	9.805374e-01
6.441693e-02	9.742574e-01
6.576578e-02	9.797127e-01
6.714289e-02	9.770440e-01
6.854882e-02	9.898548e-01
6.998420e-02	9.872646e-01
7.144963e-02	9.814359e-01
7.294575e-02	9.806493e-01
7.447320e-02	9.789541e-01
7.603263e-02	9.749323e-01
7.762471e-02	9.764993e-01
7.925013e-02	9.868973e-01
8.090959e-02	9.818153e-01
8.260379e-02	9.744819e-01
8.433348e-02	9.726026e-01
8.609938e-02	9.708580e-01
8.790225e-02	9.701609e-01
8.974288e-02	9.697596e-01
9.162205e-02	9.685365e-01
9.354057e-02	9.720726e-01
9.549926e-02	9.744600e-01
9.749896e-02	9.746209e-01
9.954054e-02	9.623470e-01
1.016249e-01	9.747336e-01
1.037528e-01	9.741450e-01
1.059254e-01	9.715111e-01
1.081434e-01	9.672401e-01
1.104079e-01	9.712045e-01
1.127197e-01	9.632313e-01
1.150800e-01	9.618043e-01
1.174898e-01	9.654046e-01
1.199499e-01	9.604861e-01
1.224616e-01	9.578987e-01
1.250259e-01	9.544339e-01
1.276439e-01	9.670659e-01
1.303167e-01	9.635337e-01
1.330454e-01	9.633533e-01
1.358313e-01	9.595374e-01
1.386756e-01	9.661794e-01
1.415794e-01	9.550330e-01
1.445440e-01	9.511227e-01
1.475707e-01	9.599613e-01
1.506607e-01	9.571959e-01
1.538155e-01	9.580509e-01
1.570363e-01	9.512386e-01
1.603245e-01	9.524968e-01
1.636817e-01	9.518095e-01
1.671091e-01	9.541385e-01
1.706082e-01	9.498990e-01
1.741807e-01	9.503021e-01
1.778279e-01	9.500244e-01
1.815516e-01	9.474187e-01
1.853532e-01	9.465025e-01
1.892344e-01	9.466912e-01
1.931968e-01	9.476125e-01
1.972423e-01	9.483786e-01
2.013724e-01	9.417958e-01
2.055891e-01	9.404907e-01
2.098940e-01	9.400731e-01
2.142891e-01	9.427211e-01
2.187762e-01	9.363211e-01
2.233572e-01	9.332296e-01
2.280342e-01	9.409825e-01
2.328091e-01	9.362542e-01
2.376840e-01	9.446093e-01
2.426610e-01	9.345075e-01
2.477422e-01	9.291584e-01
2.529298e-01	9.288843e-01
2.582260e-01	9.434520e-01
2.636331e-01	9.338009e-01
2.691535e-01	9.235394e-01
2.747894e-01	9.323885e-01
2.805434e-01	9.274760e-01
2.864178e-01	9.279454e-01
2.924152e-01	9.100781e-01
2.985383e-01	9.146656e-01
3.047895e-01	9.200745e-01
3.111716e-01	9.127764e-01
3.176874e-01	9.136804e-01
3.243396e-01	9.180940e-01
3.311311e-01	9.268980e-01
3.380648e-01	9.135205e-01
3.451437e-01	9.237445e-01
3.523709e-01	9.091672e-01
3.597493e-01	9.159668e-01
3.672823e-01	9.095861e-01
3.749730e-01	9.091356e-01
3.828247e-01	9.056010e-01
3.908409e-01	9.118849e-01
3.990249e-01	9.060833e-01
4.073803e-01	8.943748e-01
4.159106e-01	8.911141e-01
4.246196e-01	8.979306e-01
4.335109e-01	8.904092e-01
4.425884e-01	8.963585e-01
4.518559e-01	8.862302e-01
4.613176e-01	8.896045e-01
4.709773e-01	8.835806e-01
4.808393e-01	8.770603e-01
4.909079e-01	8.815858e-01
5.011872e-01	8.833365e-01
5.116818e-01	8.709424e-01
5.223962e-01	8.778800e-01
5.333349e-01	8.765888e-01
5.445027e-01	8.845255e-01
5.559043e-01	8.791015e-01
5.675446e-01	8.599191e-01
5.794287e-01	8.665053e-01
5.915616e-01	8.635032e-01
6.039486e-01	8.614692e-01
6.165950e-01	8.639052e-01
6.295062e-01	8.545169e-01
6.426877e-01	8.612578e-01
6.561453e-01	8.488360e-01
6.698846e-01	8.563185e-01
6.839116e-01	8.432245e-01
6.982324e-01	8.570811e-01
7.128530e-01	8.387791e-01
7.277798e-01	8.398473e-01
7.430191e-01	8.363606e-01
7.585776e-01	8.456593e-01
7.744618e-01	8.316252e-01
7.906786e-01	8.382848e-01
8.072350e-01	8.443166e-01
8.241381e-01	8.288098e-01
8.413951e-01	8.180150e-01
8.590135e-01	8.228756e-01
8.770008e-01	8.133717e-01
8.953648e-01	8.204276e-01
9.141132e-01	8.142654e-01
9.332543e-01	8.083630e-01
9.527962e-01	8.174749e-01
9.727472e-01	8.038627e-01
9.931160e-01	8.040148e-01
1.013911e+00	8.073927e-01
1.035142e+00	8.006899e-01
1.056818e+00	7.996498e-01
1.078947e+00	7.942135e-01
1.101539e+00	7.992529e-01
1.124605e+00	7.859312e-01
1.148154e+00	7.817007e-01
1.172195e+00	7.928582e-01
1.196741e+00	7.789690e-01
1.221800e+00	7.900971e-01
1.247384e+00	7.804079e-01
1.273503e+00	7.787919e-01
1.300170e+00	7.772512e-01
1.327394e+00	7.788749e-01
1.355189e+00	7.697109e-01
1.383566e+00	7.704075e-01
1.412538e+00	7.612755e-01
1.442115e+00	7.604617e-01
1.472313e+00	7.652445e-01
1.503142e+00	7.581998e-01
1.534617e+00	7.579783e-01
1.566751e+00	7.500439e-01
1.599558e+00	7.639592e-01
1.633052e+00	7.468519e-01
1.667247e+00	7.502103e-01
1.702159e+00	7.498799e-01
1.737801e+00	7.529252e-01
1.774189e+00	7.433017e-01
1.811340e+00	7.374779e-01
1.849269e+00	7.439712e-01
1.887991e+00	7.439745e-01
1.927525e+00	7.367564e-01
1.967886e+00	7.313198e-01
2.009093e+00	7.307409e-01
2.051162e+00	7.286964e-01
2.094112e+00	7.301654e-01
2.137962e+00	7.282120e-01
2.182730e+00	7.281339e-01
2.228435e+00	7.243470e-01
2.275097e+00	7.168090e-01
2.322737e+00	7.245140e-01
2.371374e+00	7.270315e-01
2.421029e+00	7.159436e-01
2.471724e+00	7.195332e-01
2.523481e+00	7.102967e-01
2.576321e+00	7.133500e-01
2.630268e+00	7.054246e-01
2.685344e+00	7.172567e-01
2.741574e+00	7.151545e-01
2.798981e+00	7.097882e-01
2.857591e+00	7.129207e-01
2.917427e+00	7.055125e-01
2.978516e+00	7.182625e-01
3.040885e+00	6.928720e-01
3.104560e+00	7.010131e-01
3.169567e+00	7.071242e-01
3.235937e+00	6.990112e-01
3.303695e+00	7.060412e-01
3.372873e+00	7.053254e-01
3.443499e+00	6.960084e-01
3.515604e+00	7.063112e-01
3.589219e+00	6.994308e-01
3.664376e+00	6.943244e-01
3.741106e+00	6.979435e-01
3.819443e+00	6.894256e-01
3.899420e+00	6.938396e-01
3.981072e+00	6.972809e-01
4.064433e+00	6.895296e-01
4.149540e+00	6.953807e-01
4.236430e+00	7.035852e-01
4.325138e+00	6.888618e-01
4.415704e+00	6.905085e-01
4.508167e+00	6.831734e-01
4.602566e+00	6.757532e-01
4.698941e+00	6.852116e-01
4.797334e+00	6.992247e-01
4.897788e+00	6.867358e-01
5.000345e+00	6.873201e-01
5.105050e+00	6.840648e-01
5.211947e+00	6.838596e-01
5.321083e+00	6.782736e-01
5.432503e+00	6.764046e-01
5.546257e+00	6.777742e-01
5.662393e+00	6.794807e-01
5.780960e+00	6.776321e-01
5.902011e+00	6.775404e-01
6.025596e+00	6.849105e-01
6.151769e+00	6.781785e-01
6.280584e+00	6.758232e-01
6.412096e+00	6.796152e-01
6.546362e+00	6.774132e-01
6.683439e+00	6.817332e-01
6.823387e+00	6.748396e-01
6.966265e+00	6.770869e-01
7.112135e+00	6.762214e-01
7.261060e+00	6.776491e-01
7.413102e+00	6.777308e-01
7.568329e+00	6.755660e-01
7.726806e+00	6.797137e-01
7.888601e+00	6.751781e-01
8.053784e+00	6.736697e-01
8.222426e+00	6.782928e-01
8.394600e+00	6.766370e-01
8.570378e+00	6.787904e-01
8.749838e+00	6.736864e-01
8.933055e+00	6.778442e-01
9.120108e+00	6.743759e-01
9.311079e+00	6.771881e-01
9.506048e+00	6.770613e-01
9.705100e+00	6.776495e-01
9.908319e+00	6.750945e-01
1.011579e+01	6.736616e-01
1.032761e+01	6.715472e-01
1.054387e+01	6.690126e-01
1.076465e+01	6.695037e-01
1.099006e+01	6.695268e-01
1.122018e+01	6.706050e-01
1.145513e+01	6.718666e-01
1.169499e+01	6.640826e-01
1.193988e+01	6.713598e-01
1.218990e+01	6.680978e-01
1.244515e+01	6.624206e-01
1.270574e+01	6.583252e-01
1.297179e+01	6.592238e-01
1.324342e+01	6.611580e-01
1.352073e+01	6.589101e-01
1.380384e+01	6.529483e-01
1.409289e+01	6.611050e-01
1.438799e+01	6.642265e-01
1.468926e+01	6.634762e-01
1.499685e+01	6.569490e-01
1.531087e+01	6.488772e-01
1.563148e+01	6.509226e-01
1.595879e+01	6.512990e-01
1.629296e+01	6.412104e-01
1.663413e+01	6.512457e-01
1.698244e+01	6.446150e-01
1.733804e+01	6.542803e-01
1.770109e+01	6.490986e-01
1.807174e+01	6.427050e-01
1.845015e+01	6.502505e-01
1.883649e+01	6.425562e-01
1.923092e+01	6.498845e-01
1.963360e+01	6.454283e-01
2.004472e+01	6.360993e-01
2.046445e+01	6.430424e-01
2.089296e+01	6.370932e-01
2.133045e+01	6.419341e-01
2.177710e+01	6.356062e-01
2.223310e+01	6.343170e-01
2.269865e+01	6.405747e-01
2.317395e+01	6.379735e-01
2.365920e+01	6.304080e-01
2.415461e+01	6.324680e-01
2.466039e+01	6.268201e-01
2.517677e+01	6.285623e-01
2.570396e+01	6.233426e-01
2.624219e+01	6.195128e-01
2.679168e+01	6.260726e-01
2.735269e+01	6.353465e-01
2.792544e+01	6.149691e-01
2.851018e+01	6.291867e-01
2.910717e+01	6.283025e-01
2.971666e+01	6.247496e-01
3.033891e+01	6.136005e-01
3.097419e+01	6.129311e-01
3.162278e+01	6.144846e-01
3.228494e+01	6.067503e-01
3.296097e+01	6.156578e-01
3.365116e+01	6.149380e-01
3.435579e+01	6.110183e-01
3.507519e+01	6.115154e-01
3.580964e+01	6.066966e-01
3.655948e+01	6.085461e-01
3.732502e+01	6.015420e-01
3.810658e+01	5.968326e-01
3.890451e+01	6.005725e-01
3.971915e+01	5.889679e-01
4.055085e+01	5.905903e-01
4.139997e+01	5.921187e-01
4.226686e+01	5.975984e-01
4.315191e+01	5.904487e-01
4.405549e+01	5.930667e-01
4.497799e+01	5.888781e-01
4.591980e+01	5.824595e-01
4.688134e+01	5.809136e-01
4.786301e+01	5.764537e-01
4.886524e+01	5.843863e-01
4.988845e+01	5.761577e-01
5.093309e+01	5.842393e-01
5.199960e+01	5.700547e-01
5.308844e+01	5.701675e-01
5.420009e+01	5.654163e-01
5.533501e+01	5.645142e-01
5.649370e+01	5.718625e-01
5.767665e+01	5.616934e-01
5.888437e+01	5.554842e-01
6.011737e+01	5.576795e-01
6.137620e+01	5.543470e-01
6.266139e+01	5.547823e-01
6.397348e+01	5.575550e-01
6.531306e+01	5.500732e-01
6.668068e+01	5.465054e-01
6.807694e+01	5.425548e-01
6.950243e+01	5.485292e-01
7.095778e+01	5.452744e-01
7.244360e+01	5.366766e-01
7.396053e+01	5.324416e-01
7.550922e+01	5.368231e-01
7.709035e+01	5.413912e-01
7.870458e+01	5.308523e-01
8.035261e+01	5.257793e-01
8.203515e+01	5.313104e-01
8.375293e+01	5.295852e-01
8.550667e+01	5.127979e-01
8.729714e+01	5.179866e-01
8.912509e+01	5.177526e-01
9.099133e+01	5.156205e-01
9.289664e+01	5.109488e-01
9.484185e+01	4.993166e-01
9.682779e+01	4.999688e-01
9.885531e+01	5.033962e-01
1.009253e+02	5.085205e-01
1.030386e+02	4.950773e-01
1.051962e+02	4.986280e-01
1.073989e+02	4.930696e-01
1.096478e+02	4.920476e-01
1.119438e+02	4.839647e-01
1.142878e+02	4.862795e-01
1.166810e+02	4.791502e-01
1.191242e+02	4.840771e-01
1.216186e+02	4.751841e-01
1.241652e+02	4.832783e-01
1.267652e+02	4.719550e-01
1.294196e+02	4.716156e-01
1.321296e+02	4.662601e-01
1.348963e+02	4.657255e-01
1.377209e+02	4.626259e-01
1.406048e+02	4.529609e-01
1.435489e+02	4.620450e-01
1.465548e+02	4.512796e-01
1.496236e+02	4.575597e-01
1.527566e+02	4.517802e-01
1.559553e+02	4.425146e-01
1.592209e+02	4.423514e-01
1.625549e+02	4.482097e-01
1.659587e+02	4.411060e-01
1.694338e+02	4.354495e-01
1.729816e+02	4.442123e-01
1.766038e+02	4.366545e-01
1.803018e+02	4.339238e-01
1.840772e+02	4.343807e-01
1.879317e+02	4.216775e-01
1.918669e+02	4.341395e-01
1.958845e+02	4.233472e-01
1.999862e+02	4.272600e-01
2.041738e+02	4.255973e-01
2.084491e+02	4.197057e-01
2.128139e+02	4.235719e-01
2.172701e+02	4.181629e-01
2.218196e+02	4.143317e-01
2.264644e+02	4.092346e-01
2.312065e+02	4.120925e-01
2.360478e+02	4.047952e-01
2.409905e+02	4.068237e-01
2.460368e+02	4.075245e-01
2.511886e+02	3.990408e-01
2.564484e+02	4.025524e-01
2.618183e+02	4.047287e-01
2.673006e+02	3.944599e-01
2.728978e+02	4.043664e-01
2.786121e+02	3.946879e-01
2.844461e+02	3.961549e-01
2.904023e+02	4.045548e-01
2.964831e+02	3.833788e-01
3.026913e+02	3.949881e-01
3.090295e+02	3.889786e-01
3.155005e+02	3.862519e-01
3.221069e+02	3.915901e-01
3.288516e+02	3.763223e-01
3.357376e+02	3.899304e-01
3.427678e+02	3.880282e-01
3.499452e+02	3.776091e-01
3.572728e+02	3.912251e-01
3.647539e+02	3.763098e-01
3.723917e+02	3.768905e-01
3.801894e+02	3.799436e-01
3.881504e+02	3.781162e-01
3.962780e+02	3.790042e-01
4.045759e+02	3.721875e-01
4.130475e+02	3.638136e-01
4.216965e+02	3.758647e-01
4.305266e+02	3.741083e-01
4.395416e+02	3.686705e-01
4.487454e+02	3.688095e-01
4.581419e+02	3.719025e-01
4.677351e+02	3.587201e-01
4.775293e+02	3.649050e-01
4.875285e+02	3.810260e-01
4.977371e+02	3.637182e-01
5.081594e+02	3.569519e-01
5.188000e+02	3.657907e-01
5.296634e+02	3.624683e-01
5.407543e+02	3.542360e-01
5.520774e+02	3.581364e-01
5.636377e+02	3.477122e-01
5.754399e+02	3.546949e-01
5.874894e+02	3.624214e-01
5.997911e+02	3.557862e-01
6.123504e+02	3.556849e-01
6.251727e+02	3.498742e-01
6.382635e+02	3.539391e-01
6.516284e+02	3.473863e-01
6.652732e+02	3.462575e-01
6.792036e+02	3.538878e-01
6.934258e+02	3.487172e-01
7.079458e+02	3.487885e-01
7.227698e+02	3.492582e-01
7.379042e+02	3.451259e-01
7.533556e+02	3.493901e-01
7.691304e+02	3.573477e-01
7.852356e+02	3.378199e-01
8.016781e+02	3.430549e-01
8.184648e+02	3.443400e-01
8.356030e+02	3.391219e-01
8.531001e+02	3.363144e-01
8.709636e+02	3.375596e-01
8.892011e+02	3.389355e-01
9.078205e+02	3.318763e-01
9.268298e+02	3.380378e-01
9.462372e+02	3.330265e-01
9.660509e+02	3.398595e-01
9.862795e+02	3.375973e-01
1.006932e+03	3.329922e-01
1.028016e+03	3.262007e-01
1.049542e+03	3.266567e-01
1.071519e+03	3.116128e-01
1.093956e+03	3.225368e-01
1.116863e+03	3.270110e-01
1.140250e+03	3.164807e-01
1.164126e+03	3.216492e-01
1.188502e+03	3.191109e-01
1.213389e+03	3.151231e-01
1.238797e+03	3.064795e-01
1.264736e+03	3.073682e-01
1.291219e+03	3.106046e-01
1.318257e+03	3.068075e-01
1.345860e+03	3.116704e-01
1.374042e+03	3.041517e-01
1.402814e+03	3.022469e-01
1.432188e+03	2.972877e-01
1.462177e+03	3.077468e-01
1.492794e+03	2.898157e-01
1.524053e+03	2.965493e-01
1.555966e+03	2.851202e-01
1.588547e+03	2.922681e-01
1.621810e+03	2.923266e-01
1.655770e+03	2.947566e-01
1.690441e+03	2.863663e-01
1.725838e+03	2.761503e-01
1.761976e+03	2.850345e-01
1.798871e+03	2.795631e-01
1.836538e+03	2.700233e-01
1.874995e+03	2.711859e-01
1.914256e+03	2.704100e-01
1.954339e+03	2.750450e-01
1.995262e+03	2.550266e-01
2.037042e+03	2.735318e-01
2.079697e+03	2.632328e-01
2.123244e+03	2.697670e-01
2.167704e+03	2.602443e-01
2.213095e+03	2.594340e-01
2.259436e+03	2.512221e-01
2.306747e+03	2.453528e-01
2.355049e+03	2.492656e-01
2.404363e+03	2.446384e-01
2.454709e+03	2.530943e-01
2.506109e+03	2.451525e-01
2.558586e+03	2.442599e-01
2.612161e+03	2.315891e-01
2.666859e+03	2.289524e-01
2.722701e+03	2.312528e-01
2.779713e+03	2.261208e-01
2.837919e+03	2.257906e-01
2.897344e+03	2.272200e-01
2.958012e+03	2.269106e-01
3.019952e+03	2.170497e-01
3.083188e+03	2.170183e-01
3.147748e+03	2.064045e-01
3.213661e+03	2.066004e-01
3.280953e+03	2.173481e-01
3.349654e+03	2.006253e-01
3.419794e+03	1.970077e-01
3.491403e+03	2.014482e-01
3.564511e+03	1.947747e-01
3.639150e+03	1.994725e-01
3.715352e+03	1.810776e-01
3.793150e+03	1.945981e-01
3.872576e+03	1.818201e-01
3.953666e+03	1.755947e-01
4.036454e+03	1.820183e-01
4.120975e+03	1.757880e-01
4.207266e+03	1.693706e-01
4.295364e+03	1.632439e-01
4.385307e+03	1.618023e-01
4.477133e+03	1.643657e-01
4.570882e+03	1.600761e-01
4.666594e+03	1.497634e-01
4.764310e+03	1.588152e-01
4.864072e+03	1.639617e-01
4.965923e+03	1.505725e-01
5.069907e+03	1.472749e-01
5.176068e+03	1.475672e-01
5.284453e+03	1.377950e-01
5.395106e+03	1.288667e-01
5.508077e+03	1.255656e-01
5.623413e+03	1.328958e-01
5.741165e+03	1.335080e-01
5.861382e+03	1.252527e-01
5.984116e+03	1.231775e-01
6.109420e+03	1.163121e-01
6.237348e+03	1.169558e-01
6.367955e+03	1.171901e-01
6.501297e+03	1.067717e-01
6.637431e+03	1.098567e-01
6.776415e+03	9.966614e-02
6.918310e+03	1.036878e-01
7.063176e+03	8.778424e-02
7.211075e+03	8.632777e-02
7.362071e+03	9.453879e-02
7.516229e+03	9.227733e-02
7.673615e+03	8.680387e-02
7.834296e+03	8.738721e-02
7.998343e+03	7.822923e-02
8.165824e+03	8.245875e-02
8.336812e+03	7.915607e-02
8.511380e+03	7.374156e-02
8.689604e+03	7.216581e-02
8.871560e+03	7.027367e-02
9.057326e+03	7.591742e-02
9.246982e+03	5.512655e-02
9.440609e+03	6.043253e-02
9.638290e+03	5.924398e-02
9.840111e+03	5.185819e-02
1.004616e+04	6.323487e-02
1.025652e+04	5.756041e-02
1.047129e+04	5.564381e-02
1.069055e+04	5.108286e-02
1.091440e+04	4.639988e-02
1.114295e+04	4.783361e-02
1.137627e+04	5.162660e-02
1.161449e+04	3.816080e-02
1.185769e+04	4.659900e-02
1.210598e+04	3.240749e-02
1.235947e+04	3.305788e-02
1.261828e+04	2.503525e-02
1.288250e+04	3.188692e-02
1.315225e+04	4.057425e-02
1.342765e+04	2.570748e-02
1.370882e+04	2.735061e-02
1.399587e+04	2.790304e-02
1.428894e+04	2.172747e-02
1.458814e+04	2.124988e-02
1.489361e+04	1.797178e-02
1.520548e+04	2.198457e-02
1.552387e+04	1.605469e-02
1.584893e+04	2.262384e-02
1.618080e+04	1.586862e-02
1.651962e+04	1.649071e-02
1.686553e+04	1.090345e-02
1.721869e+04	9.480978e-03
1.757924e+04	1.142657e-02
1.794734e+04	4.398319e-03
1.832314e+04	9.426133e-03
1.870682e+04	1.605292e-02
1.909853e+04	6.917103e-03
1.949845e+04	1.324432e-02
1.990673e+04	3.450354e-03
2.032357e+04	-5.253165e-05
2.074914e+04	7.712385e-03
2.118361e+04	1.612113e-02
2.162719e+04	1.387956e-02
2.208005e+04	5.463257e-03
2.254239e+04	1.042513e-02
2.301442e+04	1.001112e-02
2.349633e+04	-2.667848e-03
2.398833e+04	5.470763e-03
2.449063e+04	5.619938e-03
2.500345e+04	3.749661e-03
2.552701e+04	8.529862e-03
2.606154e+04	-4.321664e-03
2.660725e+04	9.737554e-03
2.716439e+04	2.452086e-03
2.773320e+04	-5.421455e-04
2.831392e+04	4.520889e-03
2.890680e+04	7.003442e-03
2.951209e+04	5.686895e-03
3.013006e+04	-2.630102e-03
3.076097e+04	-7.317301e-03
3.140509e+04	-8.407157e-03
3.206269e+04	-1.305009e-03
3.273407e+04	7.644199e-03
3.341950e+04	3.689793e-03
3.411929e+04	-8.387001e-03
3.483373e+04	8.687853e-03
3.556313e+04	1.960733e-03
3.630781e+04	4.028316e-05
3.706807e+04	3.203506e-03
3.784426e+04	-5.067839e-03
3.863670e+04	-4.697749e-03
3.944573e+04	1.128623e-03
4.027170e+04	-2.194392e-03
4.111497e+04	-6.147181e-03
4.197590e+04	1.528045e-03
4.285485e+04	2.024370e-04
4.375221e+04	-2.581907e-03
4.466836e+04	1.092881e-03
4.560369e+04	5.892820e-04
4.655861e+04	1.293776e-03
4.753352e+04	-2.725228e-03
4.852885e+04	-7.089880e-04
4.954502e+04	-3.277241e-04
5.058247e+04	-3.287822e-03
5.164164e+04	6.826082e-04
5.272299e+04	-7.889313e-03
5.382698e+04	-3.042365e-03
5.495409e+04	-3.082296e-03
5.610480e+04	1.126272e-02
5.727960e+04	-2.015634e-03
5.847901e+04	-1.013878e-02
5.970353e+04	4.468098e-03
6.095369e+04	-6.255698e-05
6.223003e+04	7.564985e-04
6.353309e+04	-2.782113e-03
6.486344e+04	-1.271226e-03
6.622165e+04	2.093641e-03
6.760830e+04	-1.086640e-02
6.902398e+04	-1.515346e-03
